id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Muhammed;GEAR 5 (Papier);592.0;-16960.0;-3408.0;-3680.0;-1725.0;-410.0;714169
1;Muhammed;GEAR 5 (Papier);496.0;-16612.0;-3492.0;-3680.0;-437.0;-92.0;714272
2;Muhammed;GEAR 5 (Papier);308.0;-17404.0;-3100.0;-3632.0;353.0;692.0;714376
3;Muhammed;GEAR 5 (Papier);256.0;-17200.0;-2804.0;-3648.0;-670.0;1013.0;714478
4;Muhammed;GEAR 5 (Papier);300.0;-16916.0;-3292.0;-3648.0;-169.0;436.0;714582
5;Muhammed;GEAR 5 (Papier);756.0;-15588.0;-3076.0;-3680.0;1402.0;483.0;714685
6;Muhammed;GEAR 5 (Papier);1676.0;-14952.0;-4468.0;-3664.0;5900.0;-1415.0;714788
7;Muhammed;GEAR 5 (Papier);1448.0;-1696.0;-19336.0;-3664.0;17550.0;652.0;714891
8;Muhammed;GEAR 5 (Papier);-9012.0;19396.0;12752.0;-3664.0;32767.0;2270.0;714994
9;Muhammed;GEAR 5 (Papier);-4720.0;3292.0;32767.0;-3664.0;32767.0;-5633.0;715098
10;Muhammed;GEAR 5 (Papier);-1108.0;-4884.0;29972.0;-3664.0;15714.0;-6772.0;715201
11;Muhammed;GEAR 5 (Papier);-2256.0;-13948.0;27736.0;-3680.0;-3617.0;590.0;715304
12;Muhammed;GEAR 5 (Papier);1344.0;-11256.0;14792.0;-3680.0;-10171.0;-9339.0;715407
13;Muhammed;GEAR 5 (Papier);-296.0;784.0;11436.0;-3648.0;-13938.0;8910.0;715510
14;Muhammed;GEAR 5 (Papier);2992.0;8160.0;17424.0;-3680.0;-4871.0;1036.0;715614
15;Muhammed;GEAR 5 (Papier);-5296.0;7380.0;5312.0;-3664.0;-1958.0;-3599.0;715717
16;Muhammed;GEAR 5 (Papier);-452.0;8416.0;9004.0;-3664.0;-4439.0;-201.0;715821
17;Muhammed;GEAR 5 (Papier);1144.0;9024.0;11584.0;-3664.0;1288.0;-1292.0;715923
18;Muhammed;GEAR 5 (Papier);-7616.0;2336.0;10172.0;-3648.0;11290.0;-1639.0;716026
19;Muhammed;GEAR 5 (Papier);-556.0;-852.0;20776.0;-3648.0;19528.0;1991.0;716130
20;Muhammed;GEAR 5 (Papier);1344.0;-8040.0;21128.0;-3680.0;12778.0;-268.0;716233
21;Muhammed;GEAR 5 (Papier);5052.0;-10904.0;32588.0;-3680.0;-4735.0;-605.0;716336
22;Muhammed;GEAR 5 (Papier);3416.0;-7568.0;22536.0;-3648.0;-14362.0;873.0;716439
23;Muhammed;GEAR 5 (Papier);-3792.0;4544.0;21316.0;-3680.0;-15390.0;2014.0;716542
24;Muhammed;GEAR 5 (Papier);-11912.0;11260.0;21632.0;-3680.0;-1138.0;-5440.0;716646
25;Muhammed;GEAR 5 (Papier);604.0;7420.0;9332.0;-3680.0;-1060.0;535.0;716749
26;Muhammed;GEAR 5 (Papier);992.0;2732.0;13880.0;-3680.0;-3188.0;4086.0;716852
27;Muhammed;GEAR 5 (Papier);-4480.0;-248.0;11412.0;-3664.0;1198.0;109.0;716955
28;Muhammed;GEAR 5 (Papier);-2680.0;-1060.0;12664.0;-3664.0;902.0;-2429.0;717059
29;Muhammed;GEAR 5 (Papier);-1988.0;-1624.0;15152.0;-3696.0;214.0;-390.0;717162
30;Muhammed;GEAR 5 (Papier);552.0;-1640.0;14308.0;-3680.0;840.0;-3867.0;717264
31;Muhammed;GEAR 5 (Papier);-172.0;-1612.0;15008.0;-3680.0;-330.0;-1432.0;717368
32;Muhammed;GEAR 5 (Papier);44.0;-1332.0;13644.0;-3648.0;-506.0;-1044.0;717471
33;Muhammed;GEAR 5 (Papier);-180.0;-1292.0;14776.0;-3664.0;-241.0;-143.0;717575
34;Muhammed;GEAR 5 (Papier);176.0;-1396.0;14036.0;-3664.0;-507.0;-160.0;717677
35;Muhammed;GEAR 5 (Papier);-1460.0;-1688.0;13924.0;-3648.0;-497.0;-999.0;717781
36;Muhammed;GEAR 5 (Papier);-88.0;-1320.0;13468.0;-3648.0;-545.0;323.0;717884
37;Muhammed;GEAR 5 (Papier);-500.0;-1680.0;13580.0;-3680.0;-211.0;-230.0;717986
