id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Wizard #1;Expelliarmus;368.0;-100.0;13580.0;-4256.0;-875.0;425.0;21339
1;Wizard #1;Expelliarmus;-632.0;-200.0;13976.0;-4272.0;-213.0;-383.0;21442
2;Wizard #1;Expelliarmus;-228.0;-316.0;14060.0;-4272.0;-469.0;-400.0;21545
3;Wizard #1;Expelliarmus;-432.0;-744.0;14288.0;-4240.0;-729.0;-188.0;21648
4;Wizard #1;Expelliarmus;-1168.0;-880.0;14596.0;-4256.0;-738.0;-123.0;21752
5;Wizard #1;Expelliarmus;-252.0;-728.0;13540.0;-4288.0;-547.0;-227.0;21854
6;Wizard #1;Expelliarmus;164.0;-736.0;13444.0;-4256.0;-497.0;-247.0;21957
7;Wizard #1;Expelliarmus;-80.0;-716.0;13724.0;-4272.0;-102.0;84.0;22061
8;Wizard #1;Expelliarmus;-656.0;-784.0;14280.0;-4272.0;-321.0;125.0;22163
9;Wizard #1;Expelliarmus;-1324.0;-812.0;14112.0;-4288.0;-332.0;168.0;22267
10;Wizard #1;Expelliarmus;-832.0;-676.0;14352.0;-4288.0;-346.0;212.0;22370
11;Wizard #1;Expelliarmus;-492.0;-740.0;13680.0;-4256.0;-162.0;134.0;22472
12;Wizard #1;Expelliarmus;-544.0;-640.0;14212.0;-4272.0;-357.0;203.0;22576
13;Wizard #1;Expelliarmus;-544.0;-564.0;14040.0;-4272.0;-91.0;130.0;22679
14;Wizard #1;Expelliarmus;-648.0;-628.0;14332.0;-4304.0;-544.0;38.0;22782
15;Wizard #1;Expelliarmus;-1340.0;-808.0;14020.0;-4256.0;-444.0;73.0;22885
16;Wizard #1;Expelliarmus;-608.0;-684.0;14028.0;-4288.0;-451.0;172.0;22988
17;Wizard #1;Expelliarmus;-356.0;-720.0;13908.0;-4272.0;183.0;-8.0;23091
18;Wizard #1;Expelliarmus;-1004.0;-908.0;14396.0;-4256.0;-214.0;-35.0;23194
19;Wizard #1;Expelliarmus;-1496.0;-716.0;13576.0;-4256.0;-223.0;22.0;23297
20;Wizard #1;Expelliarmus;-1004.0;-568.0;14156.0;-4288.0;-695.0;-33.0;23400
21;Wizard #1;Expelliarmus;-2324.0;-188.0;7548.0;-4256.0;1407.0;-4076.0;23504
22;Wizard #1;Expelliarmus;-12704.0;1440.0;1264.0;-4288.0;15675.0;-9115.0;23606
23;Wizard #1;Expelliarmus;-7368.0;12772.0;32767.0;-4256.0;15654.0;-12407.0;23709
24;Wizard #1;Expelliarmus;6192.0;29224.0;24184.0;-4288.0;-20174.0;-6457.0;23813
25;Wizard #1;Expelliarmus;19584.0;22888.0;29360.0;-4272.0;-32768.0;-2727.0;23916
26;Wizard #1;Expelliarmus;8436.0;13640.0;-5956.0;-4256.0;-32768.0;1723.0;24019
27;Wizard #1;Expelliarmus;22200.0;5528.0;-16804.0;-4288.0;-13720.0;5253.0;24122
28;Wizard #1;Expelliarmus;3084.0;28196.0;1836.0;-4272.0;29630.0;-18737.0;24226
29;Wizard #1;Expelliarmus;-32768.0;15988.0;32767.0;-4304.0;-14713.0;2684.0;24329
30;Wizard #1;Expelliarmus;-32768.0;8576.0;13808.0;-4288.0;-32768.0;9530.0;24432
31;Wizard #1;Expelliarmus;656.0;-6212.0;-32768.0;-4256.0;-21689.0;23869.0;24535
32;Wizard #1;Expelliarmus;-4996.0;-12108.0;-17108.0;-4272.0;22406.0;7534.0;24638
33;Wizard #1;Expelliarmus;-18844.0;4204.0;-8804.0;-4272.0;32767.0;9816.0;24742
34;Wizard #1;Expelliarmus;-6436.0;12352.0;32767.0;-4288.0;958.0;7763.0;24845
35;Wizard #1;Expelliarmus;916.0;-1028.0;20240.0;-4256.0;-229.0;-845.0;24947
36;Wizard #1;Expelliarmus;-3328.0;-5616.0;9136.0;-4288.0;414.0;-333.0;25051
37;Wizard #1;Expelliarmus;-3928.0;-5032.0;14952.0;-4288.0;-169.0;662.0;25154
38;Wizard #1;Expelliarmus;-4416.0;-4668.0;12624.0;-4256.0;-343.0;-600.0;25257
39;Wizard #1;Expelliarmus;-3916.0;-4796.0;13112.0;-4288.0;-547.0;583.0;25360
40;Wizard #1;Expelliarmus;-3696.0;-4424.0;12884.0;-4256.0;-957.0;992.0;25464
