id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Semih;Annaniiiii (Stein);-8064.0;-12972.0;4584.0;-4912.0;-272.0;132.0;357874
1;Semih;Annaniiiii (Stein);-7988.0;-12740.0;4628.0;-4928.0;-266.0;-24.0;357977
2;Semih;Annaniiiii (Stein);-7360.0;-12600.0;4624.0;-4912.0;-463.0;34.0;358081
3;Semih;Annaniiiii (Stein);-7468.0;-12728.0;4288.0;-4928.0;-196.0;310.0;358183
4;Semih;Annaniiiii (Stein);-7036.0;-12148.0;4832.0;-4912.0;-343.0;251.0;358287
5;Semih;Annaniiiii (Stein);-6064.0;-9280.0;1720.0;-4928.0;2419.0;-886.0;358390
6;Semih;Annaniiiii (Stein);-7488.0;-7744.0;740.0;-4880.0;10560.0;-5654.0;358492
7;Semih;Annaniiiii (Stein);-14208.0;-8288.0;7100.0;-4896.0;15625.0;-2389.0;358596
8;Semih;Annaniiiii (Stein);-21048.0;-10532.0;19220.0;-4896.0;13882.0;-2985.0;358699
9;Semih;Annaniiiii (Stein);-9556.0;-4336.0;29064.0;-4912.0;6256.0;4975.0;358803
10;Semih;Annaniiiii (Stein);-412.0;1828.0;23840.0;-4912.0;-16204.0;8759.0;358906
11;Semih;Annaniiiii (Stein);3908.0;-1052.0;8668.0;-4896.0;-21245.0;4534.0;359009
12;Semih;Annaniiiii (Stein);11128.0;-4804.0;-14632.0;-4880.0;-12872.0;5129.0;359112
13;Semih;Annaniiiii (Stein);-1772.0;-4296.0;-5816.0;-4880.0;5687.0;-2842.0;359215
14;Semih;Annaniiiii (Stein);-16856.0;-1284.0;6936.0;-4864.0;2984.0;-5265.0;359319
15;Semih;Annaniiiii (Stein);-27700.0;-1240.0;15396.0;-4912.0;2028.0;-18405.0;359422
16;Semih;Annaniiiii (Stein);-22132.0;-3600.0;13936.0;-4880.0;-6064.0;-14866.0;359525
17;Semih;Annaniiiii (Stein);-22320.0;-9060.0;13072.0;-4912.0;-12379.0;-13099.0;359628
18;Semih;Annaniiiii (Stein);-9300.0;-11064.0;1904.0;-4912.0;-9412.0;-1492.0;359731
19;Semih;Annaniiiii (Stein);-12636.0;-14496.0;-7684.0;-4896.0;-1296.0;8338.0;359835
20;Semih;Annaniiiii (Stein);-4944.0;-7700.0;8228.0;-4912.0;24281.0;12777.0;359938
21;Semih;Annaniiiii (Stein);-8580.0;1460.0;-5572.0;-4912.0;5774.0;29136.0;360042
22;Semih;Annaniiiii (Stein);-23268.0;9932.0;30628.0;-4928.0;4012.0;25666.0;360144
23;Semih;Annaniiiii (Stein);-7460.0;-1676.0;5184.0;-4928.0;-54.0;2569.0;360248
24;Semih;Annaniiiii (Stein);-15052.0;-3048.0;2204.0;-4912.0;-137.0;-933.0;360351
25;Semih;Annaniiiii (Stein);-15192.0;-4024.0;2488.0;-4896.0;911.0;-2331.0;360454
26;Semih;Annaniiiii (Stein);-16656.0;-4012.0;2556.0;-4912.0;-1059.0;1673.0;360557
27;Semih;Annaniiiii (Stein);-14600.0;-3072.0;4200.0;-4928.0;-935.0;-544.0;360660
28;Semih;Annaniiiii (Stein);-13744.0;-3300.0;2264.0;-4912.0;-991.0;-40.0;360764
29;Semih;Annaniiiii (Stein);-15232.0;-3384.0;3336.0;-4928.0;-519.0;1232.0;360867
30;Semih;Annaniiiii (Stein);-13820.0;-3252.0;2320.0;-4912.0;-744.0;2055.0;360970
31;Semih;Annaniiiii (Stein);-14024.0;-3020.0;4980.0;-4944.0;158.0;-93.0;361073
32;Semih;Annaniiiii (Stein);-15352.0;-3216.0;4040.0;-4880.0;-782.0;257.0;361176
33;Semih;Annaniiiii (Stein);-14880.0;-3264.0;3588.0;-4896.0;-454.0;421.0;361280
34;Semih;Annaniiiii (Stein);-15256.0;-3212.0;2616.0;-4912.0;-698.0;1653.0;361383
35;Semih;Annaniiiii (Stein);-15132.0;-2916.0;3156.0;-4928.0;418.0;-1370.0;361486
36;Semih;Annaniiiii (Stein);-15036.0;-3084.0;3552.0;-4912.0;622.0;-1711.0;361589
37;Semih;Annaniiiii (Stein);-14920.0;-2872.0;5252.0;-4928.0;156.0;-648.0;361692
38;Semih;Annaniiiii (Stein);-14892.0;-3036.0;4368.0;-4880.0;-812.0;135.0;361796
39;Semih;Annaniiiii (Stein);-14284.0;-3044.0;4072.0;-4896.0;-707.0;59.0;361898
40;Semih;Annaniiiii (Stein);-14960.0;-3048.0;3544.0;-4912.0;-287.0;-75.0;362002
41;Semih;Annaniiiii (Stein);-15204.0;-3116.0;3712.0;-4912.0;160.0;-1050.0;362105
