id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Irfan;sues (Schere);-668.0;-3132.0;13652.0;-3648.0;88.0;208.0;379640
1;Irfan;sues (Schere);-1508.0;-3832.0;13376.0;-3632.0;1541.0;-143.0;379743
2;Irfan;sues (Schere);-996.0;-7080.0;31388.0;-3632.0;3916.0;2246.0;379846
3;Irfan;sues (Schere);2052.0;-1388.0;21332.0;-3648.0;-22053.0;4908.0;379950
4;Irfan;sues (Schere);-2716.0;-4396.0;15440.0;-3616.0;-16656.0;2441.0;380052
5;Irfan;sues (Schere);-2312.0;-6704.0;396.0;-3648.0;-16004.0;1516.0;380156
6;Irfan;sues (Schere);-796.0;-7944.0;4080.0;-3616.0;-8818.0;-25.0;380259
7;Irfan;sues (Schere);-1960.0;-9376.0;400.0;-3632.0;-5385.0;-1314.0;380363
8;Irfan;sues (Schere);-1328.0;-8576.0;-4152.0;-3632.0;2269.0;-1567.0;380466
9;Irfan;sues (Schere);-9064.0;-6844.0;-8548.0;-3632.0;11624.0;1784.0;380568
10;Irfan;sues (Schere);-13404.0;-2808.0;1964.0;-3632.0;21331.0;4991.0;380672
11;Irfan;sues (Schere);-9972.0;3384.0;26036.0;-3664.0;25424.0;4640.0;380775
12;Irfan;sues (Schere);7548.0;8088.0;30116.0;-3648.0;18683.0;4558.0;380879
13;Irfan;sues (Schere);9976.0;6752.0;20896.0;-3648.0;10779.0;-785.0;380981
14;Irfan;sues (Schere);2768.0;3548.0;16548.0;-3616.0;744.0;-774.0;381084
15;Irfan;sues (Schere);3856.0;4500.0;18288.0;-3632.0;-1150.0;781.0;381188
16;Irfan;sues (Schere);12008.0;9072.0;18532.0;-3632.0;-3989.0;1376.0;381291
17;Irfan;sues (Schere);7300.0;11620.0;12560.0;-3616.0;-5713.0;882.0;381395
18;Irfan;sues (Schere);-2928.0;10644.0;16616.0;-3648.0;-7434.0;339.0;381497
19;Irfan;sues (Schere);-3504.0;9168.0;8340.0;-3648.0;930.0;-1953.0;381601
20;Irfan;sues (Schere);-14128.0;9984.0;18088.0;-3632.0;4607.0;-9.0;381704
21;Irfan;sues (Schere);-8356.0;1084.0;7584.0;-3632.0;-2048.0;2846.0;381807
22;Irfan;sues (Schere);-5424.0;748.0;16404.0;-3616.0;-1170.0;136.0;381910
23;Irfan;sues (Schere);792.0;260.0;13428.0;-3616.0;-936.0;642.0;382013
24;Irfan;sues (Schere);2096.0;608.0;15528.0;-3632.0;-281.0;-675.0;382117
