id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Vaios;Annaniiiii (Stein);15576.0;-7632.0;-4728.0;-4000.0;313.0;306.0;223844
1;Vaios;Annaniiiii (Stein);14860.0;-8192.0;-3352.0;-4016.0;-70.0;200.0;223947
2;Vaios;Annaniiiii (Stein);14624.0;-8052.0;-3492.0;-4000.0;-605.0;-483.0;224050
3;Vaios;Annaniiiii (Stein);14244.0;-8444.0;-3148.0;-4000.0;139.0;652.0;224153
4;Vaios;Annaniiiii (Stein);15824.0;-8468.0;-3316.0;-3984.0;-473.0;96.0;224257
5;Vaios;Annaniiiii (Stein);18052.0;-11668.0;-6048.0;-4000.0;1398.0;-669.0;224359
6;Vaios;Annaniiiii (Stein);1704.0;-4960.0;-12924.0;-4000.0;3310.0;-13140.0;224463
7;Vaios;Annaniiiii (Stein);12272.0;4156.0;32767.0;-4016.0;-15014.0;-6208.0;224566
8;Vaios;Annaniiiii (Stein);32767.0;296.0;5204.0;-3984.0;-32768.0;5908.0;224669
9;Vaios;Annaniiiii (Stein);32767.0;10040.0;-32768.0;-4016.0;-14182.0;5621.0;224773
10;Vaios;Annaniiiii (Stein);-11128.0;9696.0;-29644.0;-4016.0;7062.0;4323.0;224875
11;Vaios;Annaniiiii (Stein);-30132.0;1496.0;-11960.0;-4016.0;16109.0;6420.0;224979
12;Vaios;Annaniiiii (Stein);16536.0;22760.0;-10812.0;-4000.0;22684.0;-1491.0;225082
13;Vaios;Annaniiiii (Stein);32767.0;8176.0;-7308.0;-4000.0;32767.0;-13478.0;225186
14;Vaios;Annaniiiii (Stein);32767.0;3472.0;32767.0;-4000.0;32767.0;-3665.0;225289
15;Vaios;Annaniiiii (Stein);8604.0;-1708.0;32767.0;-4000.0;-12431.0;7712.0;225392
16;Vaios;Annaniiiii (Stein);-8656.0;-2208.0;-4212.0;-4000.0;-17204.0;14326.0;225495
17;Vaios;Annaniiiii (Stein);-26076.0;-4488.0;-2672.0;-3984.0;-16737.0;17385.0;225598
18;Vaios;Annaniiiii (Stein);-14264.0;7120.0;-7508.0;-4016.0;-8203.0;18302.0;225702
19;Vaios;Annaniiiii (Stein);32767.0;21216.0;29052.0;-3984.0;1545.0;-12178.0;225805
20;Vaios;Annaniiiii (Stein);24692.0;-2684.0;-15208.0;-3984.0;4904.0;2335.0;225908
21;Vaios;Annaniiiii (Stein);21320.0;-5420.0;1836.0;-4000.0;975.0;239.0;226011
22;Vaios;Annaniiiii (Stein);15896.0;-3912.0;-3836.0;-3984.0;37.0;-1224.0;226114
