id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Irfan;GEAR 5 (Papier);2268.0;-16524.0;-3688.0;-4768.0;-2469.0;5273.0;1228214
1;Irfan;GEAR 5 (Papier);4240.0;-16664.0;-448.0;-4768.0;-145.0;-1179.0;1228317
2;Irfan;GEAR 5 (Papier);2952.0;-16208.0;3240.0;-4784.0;-2033.0;-638.0;1228420
3;Irfan;GEAR 5 (Papier);3588.0;-16460.0;1428.0;-4784.0;-1553.0;-613.0;1228524
4;Irfan;GEAR 5 (Papier);3208.0;-16536.0;1764.0;-4752.0;-1157.0;-1267.0;1228626
5;Irfan;GEAR 5 (Papier);824.0;-14832.0;1340.0;-4784.0;-218.0;1047.0;1228730
6;Irfan;GEAR 5 (Papier);-9304.0;-6440.0;5216.0;-4768.0;-7577.0;-3777.0;1228833
7;Irfan;GEAR 5 (Papier);-10368.0;3028.0;876.0;-4800.0;-17384.0;-4975.0;1228936
8;Irfan;GEAR 5 (Papier);26564.0;3016.0;-11752.0;-4768.0;-18296.0;-3875.0;1229040
9;Irfan;GEAR 5 (Papier);32767.0;-11472.0;-17644.0;-4752.0;-4923.0;-4092.0;1229143
10;Irfan;GEAR 5 (Papier);21000.0;-9664.0;-18000.0;-4784.0;-5212.0;-2693.0;1229246
11;Irfan;GEAR 5 (Papier);19948.0;-7168.0;-13544.0;-4784.0;-811.0;-1934.0;1229349
12;Irfan;GEAR 5 (Papier);13860.0;-4636.0;-7248.0;-4752.0;-702.0;791.0;1229453
13;Irfan;GEAR 5 (Papier);13932.0;-13968.0;-12980.0;-4784.0;1890.0;221.0;1229556
14;Irfan;GEAR 5 (Papier);12344.0;-17332.0;-11772.0;-4816.0;3284.0;-444.0;1229659
15;Irfan;GEAR 5 (Papier);26832.0;3448.0;8728.0;-4752.0;-1330.0;1448.0;1229763
16;Irfan;GEAR 5 (Papier);27736.0;20612.0;-9364.0;-4768.0;-527.0;5800.0;1229866
17;Irfan;GEAR 5 (Papier);21024.0;15328.0;-20152.0;-4800.0;9779.0;-2024.0;1229969
18;Irfan;GEAR 5 (Papier);8236.0;-8264.0;700.0;-4768.0;-823.0;883.0;1230072
19;Irfan;GEAR 5 (Papier);14892.0;-16708.0;-6808.0;-4736.0;-4776.0;496.0;1230175
20;Irfan;GEAR 5 (Papier);13376.0;-15280.0;-6788.0;-4768.0;-7916.0;341.0;1230279
21;Irfan;GEAR 5 (Papier);10404.0;-16344.0;-14908.0;-4768.0;1983.0;-4078.0;1230382
22;Irfan;GEAR 5 (Papier);7972.0;-25888.0;-12660.0;-4768.0;4712.0;-5576.0;1230486
23;Irfan;GEAR 5 (Papier);12868.0;22032.0;5152.0;-4768.0;20120.0;27986.0;1230588
24;Irfan;GEAR 5 (Papier);16404.0;7120.0;-32768.0;-4784.0;4764.0;8826.0;1230692
25;Irfan;GEAR 5 (Papier);15312.0;-1360.0;-11920.0;-4752.0;-9658.0;-7038.0;1230795
26;Irfan;GEAR 5 (Papier);19640.0;-280.0;-3504.0;-4752.0;1074.0;2052.0;1230898
27;Irfan;GEAR 5 (Papier);16416.0;-2192.0;-5120.0;-4784.0;1185.0;703.0;1231002
28;Irfan;GEAR 5 (Papier);19700.0;-2920.0;-11616.0;-4784.0;-823.0;1818.0;1231105
29;Irfan;GEAR 5 (Papier);16120.0;-2500.0;-8856.0;-4752.0;-664.0;725.0;1231208
30;Irfan;GEAR 5 (Papier);16032.0;-2132.0;-7848.0;-4768.0;171.0;327.0;1231311
