id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Esranur;GEAR 5 (Papier);2380.0;-17736.0;-2044.0;-3632.0;-678.0;642.0;325888
1;Esranur;GEAR 5 (Papier);2936.0;-17400.0;-1320.0;-3632.0;-309.0;327.0;325991
2;Esranur;GEAR 5 (Papier);172.0;-17108.0;-2516.0;-3632.0;-566.0;35.0;326095
3;Esranur;GEAR 5 (Papier);676.0;-17068.0;-2944.0;-3616.0;-378.0;283.0;326198
4;Esranur;GEAR 5 (Papier);2840.0;-16824.0;-1196.0;-3616.0;403.0;-467.0;326300
5;Esranur;GEAR 5 (Papier);5584.0;-15968.0;-3136.0;-3616.0;-326.0;-323.0;326404
6;Esranur;GEAR 5 (Papier);14140.0;-6496.0;-6856.0;-3616.0;1746.0;1575.0;326507
7;Esranur;GEAR 5 (Papier);1080.0;-20.0;60.0;-3648.0;3898.0;3010.0;326611
8;Esranur;GEAR 5 (Papier);-17064.0;1456.0;364.0;-3632.0;3149.0;5052.0;326713
9;Esranur;GEAR 5 (Papier);-27124.0;-9812.0;6544.0;-3632.0;727.0;3298.0;326817
10;Esranur;GEAR 5 (Papier);-22668.0;-19980.0;-484.0;-3632.0;-199.0;-1099.0;326920
11;Esranur;GEAR 5 (Papier);-19056.0;-20724.0;6072.0;-3664.0;-1388.0;1042.0;327023
12;Esranur;GEAR 5 (Papier);-9248.0;-3688.0;-3736.0;-3632.0;-5444.0;-5415.0;327126
13;Esranur;GEAR 5 (Papier);-12872.0;13472.0;-3300.0;-3648.0;6621.0;-4377.0;327229
14;Esranur;GEAR 5 (Papier);-21308.0;12908.0;240.0;-3648.0;-3188.0;4175.0;327333
15;Esranur;GEAR 5 (Papier);-18392.0;9556.0;2288.0;-3648.0;-6854.0;-2621.0;327436
16;Esranur;GEAR 5 (Papier);-14884.0;-2956.0;508.0;-3648.0;518.0;-7297.0;327539
17;Esranur;GEAR 5 (Papier);-24864.0;-22584.0;-1288.0;-3616.0;2126.0;-1713.0;327642
18;Esranur;GEAR 5 (Papier);-18068.0;-18460.0;8772.0;-3632.0;-6907.0;6668.0;327745
19;Esranur;GEAR 5 (Papier);-2908.0;-3144.0;-4920.0;-3632.0;-3796.0;-2498.0;327849
20;Esranur;GEAR 5 (Papier);-16428.0;13100.0;-6364.0;-3632.0;4980.0;-137.0;327952
21;Esranur;GEAR 5 (Papier);-17692.0;5976.0;11200.0;-3664.0;590.0;2295.0;328056
22;Esranur;GEAR 5 (Papier);-17048.0;-1832.0;-6584.0;-3632.0;-1962.0;2621.0;328158
23;Esranur;GEAR 5 (Papier);-16836.0;-2272.0;468.0;-3616.0;-261.0;345.0;328261
24;Esranur;GEAR 5 (Papier);-16524.0;-2760.0;-4304.0;-3632.0;78.0;427.0;328365
