id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Esranur;GEAR 5 (Papier);-1608.0;-9084.0;288.0;-3632.0;707.0;1588.0;260678
1;Esranur;GEAR 5 (Papier);1764.0;-908.0;-3092.0;-3664.0;-5240.0;1608.0;260782
2;Esranur;GEAR 5 (Papier);-23796.0;-4412.0;-8936.0;-3664.0;1977.0;-1060.0;260884
3;Esranur;GEAR 5 (Papier);-32768.0;-17124.0;-1100.0;-3664.0;-1069.0;-2872.0;260988
4;Esranur;GEAR 5 (Papier);-32768.0;-23444.0;-160.0;-3648.0;-160.0;-725.0;261091
5;Esranur;GEAR 5 (Papier);-26380.0;-9944.0;1344.0;-3680.0;-780.0;-3967.0;261195
6;Esranur;GEAR 5 (Papier);-13292.0;880.0;-5576.0;-3648.0;3106.0;639.0;261298
7;Esranur;GEAR 5 (Papier);-19136.0;15248.0;-6620.0;-3616.0;4785.0;6217.0;261400
8;Esranur;GEAR 5 (Papier);-24024.0;11228.0;4140.0;-3632.0;-8037.0;8786.0;261504
9;Esranur;GEAR 5 (Papier);-18256.0;6380.0;-576.0;-3664.0;-4978.0;-360.0;261607
10;Esranur;GEAR 5 (Papier);-19604.0;-5320.0;-4184.0;-3664.0;1044.0;-1968.0;261711
11;Esranur;GEAR 5 (Papier);-30876.0;-25596.0;904.0;-3664.0;-102.0;-923.0;261813
12;Esranur;GEAR 5 (Papier);-15548.0;-16144.0;5600.0;-3648.0;-3890.0;5236.0;261916
13;Esranur;GEAR 5 (Papier);2904.0;-3068.0;-5080.0;-3648.0;1593.0;-2152.0;262020
14;Esranur;GEAR 5 (Papier);-10732.0;12980.0;4140.0;-3680.0;8921.0;-7579.0;262123
15;Esranur;GEAR 5 (Papier);-12028.0;6400.0;4528.0;-3680.0;3069.0;-575.0;262227
16;Esranur;GEAR 5 (Papier);-15068.0;-836.0;-5700.0;-3648.0;-53.0;-112.0;262329
17;Esranur;GEAR 5 (Papier);-15576.0;-1852.0;-1076.0;-3680.0;784.0;-2298.0;262433
18;Esranur;GEAR 5 (Papier);-17036.0;-2476.0;-3960.0;-3664.0;-445.0;137.0;262536
