id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Vaios;GEAR 5 (Papier);10100.0;-14228.0;-232.0;-3872.0;-164.0;-233.0;1484974
1;Vaios;GEAR 5 (Papier);8376.0;-14400.0;-740.0;-3872.0;113.0;-228.0;1485077
2;Vaios;GEAR 5 (Papier);9308.0;-14392.0;-472.0;-3872.0;-173.0;208.0;1485181
3;Vaios;GEAR 5 (Papier);7516.0;-14588.0;-1724.0;-3872.0;-559.0;366.0;1485284
4;Vaios;GEAR 5 (Papier);8512.0;-14904.0;-628.0;-3888.0;-200.0;-614.0;1485388
5;Vaios;GEAR 5 (Papier);16172.0;-13032.0;-1440.0;-3888.0;-317.0;-926.0;1485490
6;Vaios;GEAR 5 (Papier);32767.0;9276.0;-4980.0;-3920.0;13398.0;-11762.0;1485593
7;Vaios;GEAR 5 (Papier);-16484.0;32767.0;520.0;-3888.0;278.0;4175.0;1485697
8;Vaios;GEAR 5 (Papier);-32768.0;1936.0;13352.0;-3888.0;-13245.0;12530.0;1485800
9;Vaios;GEAR 5 (Papier);-6420.0;-26572.0;-8344.0;-3904.0;5987.0;421.0;1485904
10;Vaios;GEAR 5 (Papier);-14916.0;-24860.0;13948.0;-3872.0;1648.0;-418.0;1486007
11;Vaios;GEAR 5 (Papier);7604.0;-2984.0;976.0;-3904.0;-6037.0;-7932.0;1486109
12;Vaios;GEAR 5 (Papier);26748.0;29824.0;13652.0;-3872.0;13997.0;2713.0;1486213
13;Vaios;GEAR 5 (Papier);4100.0;22856.0;-6608.0;-3872.0;-24511.0;10474.0;1486316
14;Vaios;GEAR 5 (Papier);-7256.0;-8472.0;-1132.0;-3872.0;1637.0;1788.0;1486420
15;Vaios;GEAR 5 (Papier);-32768.0;-32768.0;-10332.0;-3888.0;-2577.0;-732.0;1486523
16;Vaios;GEAR 5 (Papier);-14192.0;-15500.0;10260.0;-3888.0;7773.0;958.0;1486627
17;Vaios;GEAR 5 (Papier);3476.0;11756.0;-19308.0;-3888.0;-13316.0;8605.0;1486729
18;Vaios;GEAR 5 (Papier);-32768.0;22660.0;32767.0;-3904.0;16109.0;-20635.0;1486832
19;Vaios;GEAR 5 (Papier);-24916.0;-688.0;-27680.0;-3872.0;2593.0;4621.0;1486936
20;Vaios;GEAR 5 (Papier);-18424.0;-580.0;-4276.0;-3888.0;-2503.0;713.0;1487039
21;Vaios;GEAR 5 (Papier);-16216.0;-948.0;492.0;-3888.0;-93.0;2849.0;1487143
22;Vaios;GEAR 5 (Papier);-16488.0;-1740.0;-3484.0;-3936.0;-1136.0;585.0;1487246
23;Vaios;GEAR 5 (Papier);-15708.0;-364.0;-4764.0;-3904.0;178.0;1305.0;1487348
24;Vaios;GEAR 5 (Papier);-14580.0;-152.0;-6336.0;-3872.0;-1241.0;1967.0;1487452
25;Vaios;GEAR 5 (Papier);-15852.0;-1120.0;-5072.0;-3872.0;-72.0;-11.0;1487555
