id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Irfan;Annaniiiii (Stein);4992.0;-5680.0;-19848.0;-3616.0;-648.0;-319.0;142131
1;Irfan;Annaniiiii (Stein);4072.0;-7032.0;-20960.0;-3648.0;-411.0;56.0;142234
2;Irfan;Annaniiiii (Stein);4024.0;-6144.0;-12072.0;-3648.0;3654.0;-1031.0;142338
3;Irfan;Annaniiiii (Stein);14928.0;-4332.0;-2316.0;-3648.0;-9399.0;-5677.0;142440
4;Irfan;Annaniiiii (Stein);28656.0;284.0;-32768.0;-3648.0;-15683.0;-3249.0;142544
5;Irfan;Annaniiiii (Stein);-6608.0;10464.0;-32768.0;-3616.0;2643.0;12183.0;142647
6;Irfan;Annaniiiii (Stein);-6952.0;6388.0;-27520.0;-3664.0;23275.0;3693.0;142751
7;Irfan;Annaniiiii (Stein);-10736.0;-768.0;-12784.0;-3632.0;20862.0;-866.0;142854
8;Irfan;Annaniiiii (Stein);-8972.0;-4664.0;-5380.0;-3632.0;11642.0;-1078.0;142956
9;Irfan;Annaniiiii (Stein);-7220.0;-1116.0;-932.0;-3632.0;8690.0;4318.0;143060
10;Irfan;Annaniiiii (Stein);8892.0;7268.0;-14788.0;-3632.0;2858.0;1347.0;143163
11;Irfan;Annaniiiii (Stein);32767.0;7348.0;-30444.0;-3632.0;13253.0;-13207.0;143267
12;Irfan;Annaniiiii (Stein);32767.0;2768.0;-26968.0;-3648.0;32767.0;-6330.0;143370
13;Irfan;Annaniiiii (Stein);28700.0;4688.0;2660.0;-3648.0;30078.0;849.0;143472
14;Irfan;Annaniiiii (Stein);8264.0;316.0;1496.0;-3648.0;16059.0;12983.0;143576
15;Irfan;Annaniiiii (Stein);-9780.0;-6004.0;30596.0;-3680.0;-2069.0;16113.0;143679
16;Irfan;Annaniiiii (Stein);52.0;-3720.0;12108.0;-3648.0;-28003.0;14769.0;143783
17;Irfan;Annaniiiii (Stein);-19384.0;9724.0;9704.0;-3648.0;-32768.0;10623.0;143886
18;Irfan;Annaniiiii (Stein);2812.0;12756.0;-32768.0;-3632.0;-19784.0;9326.0;143989
19;Irfan;Annaniiiii (Stein);6568.0;-5488.0;-13352.0;-3632.0;-2710.0;-69.0;144092
20;Irfan;Annaniiiii (Stein);4788.0;-4272.0;-18196.0;-3632.0;-1241.0;-759.0;144195
21;Irfan;Annaniiiii (Stein);6208.0;-4916.0;-19232.0;-3632.0;-293.0;-594.0;144299
22;Irfan;Annaniiiii (Stein);4212.0;-4436.0;-17584.0;-3632.0;1433.0;-17.0;144402
23;Irfan;Annaniiiii (Stein);5004.0;-5064.0;-16908.0;-3632.0;-555.0;292.0;144505
24;Irfan;Annaniiiii (Stein);2316.0;-4564.0;-18260.0;-3664.0;-1041.0;-123.0;144608
25;Irfan;Annaniiiii (Stein);5880.0;-5316.0;-16384.0;-3600.0;-526.0;-665.0;144711
26;Irfan;Annaniiiii (Stein);7320.0;-4600.0;-16956.0;-3664.0;-934.0;-404.0;144815
27;Irfan;Annaniiiii (Stein);6136.0;-4252.0;-18724.0;-3632.0;-993.0;-246.0;144917
28;Irfan;Annaniiiii (Stein);6880.0;-4412.0;-17916.0;-3664.0;-954.0;-40.0;145021
