id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Vaios;Annaniiiii (Stein);15908.0;-6228.0;-4604.0;-4000.0;63.0;101.0;213009
1;Vaios;Annaniiiii (Stein);15240.0;-6136.0;-3556.0;-3984.0;-207.0;-283.0;213112
2;Vaios;Annaniiiii (Stein);15544.0;-6160.0;-3728.0;-3968.0;-374.0;1.0;213215
3;Vaios;Annaniiiii (Stein);15696.0;-6216.0;-4464.0;-4016.0;-342.0;146.0;213318
4;Vaios;Annaniiiii (Stein);16336.0;-6476.0;-4536.0;-4000.0;-205.0;-166.0;213422
5;Vaios;Annaniiiii (Stein);20364.0;-8156.0;-5180.0;-4000.0;1973.0;464.0;213524
6;Vaios;Annaniiiii (Stein);2024.0;-3352.0;-5476.0;-4016.0;3035.0;-8576.0;213628
7;Vaios;Annaniiiii (Stein);18728.0;2188.0;32767.0;-4000.0;-10782.0;-4831.0;213731
8;Vaios;Annaniiiii (Stein);32767.0;2428.0;-888.0;-4016.0;-32768.0;4781.0;213835
9;Vaios;Annaniiiii (Stein);32767.0;13428.0;-32768.0;-4000.0;-16506.0;9286.0;213937
10;Vaios;Annaniiiii (Stein);-8084.0;2908.0;-23860.0;-4000.0;3452.0;3875.0;214040
11;Vaios;Annaniiiii (Stein);-19768.0;-2940.0;-8960.0;-4000.0;7656.0;1225.0;214144
12;Vaios;Annaniiiii (Stein);-12900.0;15956.0;-16116.0;-3984.0;20454.0;-924.0;214247
13;Vaios;Annaniiiii (Stein);32767.0;22104.0;-4804.0;-3984.0;32767.0;-3042.0;214351
14;Vaios;Annaniiiii (Stein);32767.0;12112.0;32767.0;-3984.0;32767.0;-10078.0;214454
15;Vaios;Annaniiiii (Stein);25792.0;6020.0;32208.0;-3984.0;1396.0;2501.0;214556
16;Vaios;Annaniiiii (Stein);-3560.0;-3196.0;-2652.0;-3984.0;-16458.0;12395.0;214660
17;Vaios;Annaniiiii (Stein);-19004.0;-7352.0;-3364.0;-3968.0;-14394.0;11824.0;214763
18;Vaios;Annaniiiii (Stein);-27420.0;-2456.0;-7680.0;-4000.0;-10854.0;15025.0;214867
19;Vaios;Annaniiiii (Stein);-15440.0;31460.0;-13444.0;-4000.0;6856.0;-4026.0;214970
20;Vaios;Annaniiiii (Stein);23164.0;-4264.0;-25716.0;-4000.0;-184.0;10120.0;215073
21;Vaios;Annaniiiii (Stein);13304.0;-7748.0;-6612.0;-4000.0;-67.0;4428.0;215176
22;Vaios;Annaniiiii (Stein);14296.0;-6816.0;-6760.0;-3984.0;-1649.0;-1245.0;215279
23;Vaios;Annaniiiii (Stein);15396.0;-6040.0;-1420.0;-4016.0;-1645.0;-790.0;215383
