id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Vaios;GEAR 5 (Papier);8680.0;-14432.0;-1892.0;-3904.0;206.0;254.0;1478161
1;Vaios;GEAR 5 (Papier);12708.0;-13564.0;780.0;-3872.0;380.0;520.0;1478264
2;Vaios;GEAR 5 (Papier);9476.0;-14192.0;84.0;-3888.0;64.0;551.0;1478367
3;Vaios;GEAR 5 (Papier);8832.0;-14260.0;816.0;-3904.0;-198.0;567.0;1478470
4;Vaios;GEAR 5 (Papier);5728.0;-14648.0;-720.0;-3888.0;312.0;-440.0;1478574
5;Vaios;GEAR 5 (Papier);9876.0;-14576.0;-408.0;-3888.0;441.0;-251.0;1478676
6;Vaios;GEAR 5 (Papier);32767.0;-7484.0;504.0;-3872.0;-1072.0;-2473.0;1478780
7;Vaios;GEAR 5 (Papier);25336.0;31192.0;19152.0;-3904.0;6660.0;-13940.0;1478883
8;Vaios;GEAR 5 (Papier);-32768.0;32767.0;-32768.0;-3872.0;-11882.0;18481.0;1478987
9;Vaios;GEAR 5 (Papier);-24364.0;-3952.0;-19648.0;-3856.0;-4485.0;7303.0;1479090
10;Vaios;GEAR 5 (Papier);-32768.0;-32768.0;9064.0;-3856.0;1439.0;-10335.0;1479193
11;Vaios;GEAR 5 (Papier);-4704.0;-17364.0;29808.0;-3872.0;-4218.0;-4922.0;1479297
12;Vaios;GEAR 5 (Papier);-32768.0;19212.0;-32768.0;-3904.0;569.0;-5578.0;1479399
13;Vaios;GEAR 5 (Papier);-32768.0;32767.0;32767.0;-3904.0;-8138.0;3215.0;1479503
14;Vaios;GEAR 5 (Papier);-16944.0;776.0;-11660.0;-3872.0;-1688.0;5407.0;1479606
15;Vaios;GEAR 5 (Papier);-32768.0;-32768.0;-28744.0;-3872.0;-12420.0;-478.0;1479709
16;Vaios;GEAR 5 (Papier);1540.0;-18636.0;15388.0;-3904.0;5829.0;-13124.0;1479813
17;Vaios;GEAR 5 (Papier);-10076.0;25696.0;-32060.0;-3872.0;7994.0;3660.0;1479916
18;Vaios;GEAR 5 (Papier);-12028.0;10956.0;24736.0;-3904.0;5224.0;-696.0;1480020
19;Vaios;GEAR 5 (Papier);-16404.0;1380.0;-5332.0;-3904.0;2945.0;-1160.0;1480122
20;Vaios;GEAR 5 (Papier);-20616.0;-1820.0;-4460.0;-3872.0;12.0;-624.0;1480226
