id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Vaios;sues (Schere);15988.0;-5104.0;-2972.0;-4000.0;-267.0;9.0;506459
1;Vaios;sues (Schere);15820.0;-5116.0;-3308.0;-4016.0;-54.0;186.0;506561
2;Vaios;sues (Schere);15944.0;-4948.0;-3276.0;-3984.0;-338.0;-113.0;506665
3;Vaios;sues (Schere);16308.0;-5028.0;-3088.0;-4000.0;-130.0;59.0;506768
4;Vaios;sues (Schere);16084.0;-5192.0;-3084.0;-3984.0;-311.0;-35.0;506872
5;Vaios;sues (Schere);16148.0;-5180.0;-3492.0;-3968.0;-258.0;117.0;506974
6;Vaios;sues (Schere);15968.0;-5144.0;-2628.0;-3984.0;-379.0;143.0;507077
7;Vaios;sues (Schere);16052.0;-5120.0;-3316.0;-4000.0;-240.0;162.0;507181
8;Vaios;sues (Schere);15900.0;-5216.0;-3272.0;-4016.0;-282.0;152.0;507284
9;Vaios;sues (Schere);14624.0;-5372.0;-2872.0;-4000.0;-663.0;347.0;507387
10;Vaios;sues (Schere);17492.0;-4568.0;-3616.0;-3984.0;-1159.0;-242.0;507490
11;Vaios;sues (Schere);15660.0;-4984.0;-3632.0;-4000.0;598.0;1019.0;507593
12;Vaios;sues (Schere);16184.0;-4976.0;-1992.0;-3984.0;-899.0;442.0;507697
13;Vaios;sues (Schere);15928.0;-4904.0;-3872.0;-4000.0;-192.0;246.0;507799
14;Vaios;sues (Schere);15916.0;-5008.0;-2700.0;-4016.0;-409.0;255.0;507903
15;Vaios;sues (Schere);16824.0;-4864.0;-2988.0;-4000.0;-428.0;-21.0;508006
16;Vaios;sues (Schere);15212.0;-4920.0;-2808.0;-3984.0;-145.0;295.0;508110
17;Vaios;sues (Schere);9188.0;-8936.0;1180.0;-4000.0;-2114.0;194.0;508212
18;Vaios;sues (Schere);32767.0;-4772.0;-18648.0;-3984.0;-14451.0;-14256.0;508315
19;Vaios;sues (Schere);32644.0;2168.0;-6476.0;-4016.0;13382.0;4144.0;508419
20;Vaios;sues (Schere);296.0;5728.0;-6936.0;-3968.0;397.0;-721.0;508522
21;Vaios;sues (Schere);-1424.0;-2200.0;-848.0;-3984.0;3651.0;-206.0;508625
22;Vaios;sues (Schere);-6260.0;-8828.0;1600.0;-4000.0;1801.0;-1484.0;508728
23;Vaios;sues (Schere);-2932.0;-7400.0;4796.0;-4016.0;-1058.0;1409.0;508832
24;Vaios;sues (Schere);5004.0;-5516.0;8124.0;-4000.0;-5296.0;3295.0;508935
25;Vaios;sues (Schere);21972.0;-736.0;15832.0;-4000.0;-24124.0;91.0;509037
26;Vaios;sues (Schere);32767.0;4376.0;-25928.0;-3984.0;-21073.0;-1484.0;509141
27;Vaios;sues (Schere);21540.0;-2140.0;-21664.0;-3968.0;-4343.0;721.0;509244
28;Vaios;sues (Schere);17168.0;2028.0;-22940.0;-4000.0;-240.0;-4727.0;509348
29;Vaios;sues (Schere);6312.0;11220.0;-32768.0;-4016.0;18112.0;-3500.0;509451
30;Vaios;sues (Schere);19180.0;13584.0;4236.0;-4032.0;32767.0;5786.0;509553
31;Vaios;sues (Schere);24740.0;-2480.0;25836.0;-4000.0;15207.0;-3697.0;509657
32;Vaios;sues (Schere);19072.0;-4344.0;13608.0;-4000.0;5092.0;-504.0;509760
33;Vaios;sues (Schere);15044.0;-5468.0;3948.0;-4016.0;-1549.0;908.0;509864
34;Vaios;sues (Schere);17900.0;-4592.0;-5788.0;-4032.0;-2785.0;1308.0;509967
35;Vaios;sues (Schere);17504.0;-4756.0;-5060.0;-4048.0;-1130.0;583.0;510070
