id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Irfan;sues (Schere);-828.0;-92.0;14396.0;-3648.0;199.0;98.0;368703
1;Irfan;sues (Schere);-1468.0;-56.0;14680.0;-3632.0;136.0;-50.0;368807
2;Irfan;sues (Schere);-2164.0;-612.0;14288.0;-3616.0;576.0;-72.0;368910
3;Irfan;sues (Schere);2968.0;-864.0;21296.0;-3664.0;1441.0;-943.0;369014
4;Irfan;sues (Schere);3132.0;424.0;25564.0;-3632.0;-9230.0;-1684.0;369116
5;Irfan;sues (Schere);-3272.0;140.0;19340.0;-3616.0;-16694.0;-1779.0;369219
6;Irfan;sues (Schere);-6500.0;-3700.0;20472.0;-3616.0;-17914.0;-3142.0;369323
7;Irfan;sues (Schere);2268.0;-8.0;14400.0;-3648.0;-20258.0;-5017.0;369426
8;Irfan;sues (Schere);-4512.0;-1800.0;-4464.0;-3616.0;-15346.0;-1758.0;369529
9;Irfan;sues (Schere);-6808.0;-10100.0;-2472.0;-3616.0;-1815.0;-1273.0;369632
10;Irfan;sues (Schere);-4448.0;-13820.0;2988.0;-3648.0;4756.0;-557.0;369735
11;Irfan;sues (Schere);-1808.0;-13008.0;10136.0;-3648.0;2277.0;1080.0;369839
12;Irfan;sues (Schere);-4468.0;-11076.0;12420.0;-3616.0;875.0;1613.0;369942
13;Irfan;sues (Schere);-8680.0;-9172.0;2664.0;-3648.0;930.0;4928.0;370045
14;Irfan;sues (Schere);-9080.0;-8476.0;1616.0;-3632.0;6823.0;10106.0;370148
15;Irfan;sues (Schere);-9468.0;-4852.0;11928.0;-3632.0;10810.0;11760.0;370252
16;Irfan;sues (Schere);-12456.0;1280.0;13276.0;-3632.0;12817.0;11993.0;370355
17;Irfan;sues (Schere);-4580.0;6492.0;16572.0;-3616.0;15125.0;11410.0;370458
18;Irfan;sues (Schere);5412.0;8196.0;16012.0;-3632.0;19994.0;9586.0;370561
19;Irfan;sues (Schere);17060.0;8296.0;26584.0;-3616.0;10827.0;5237.0;370664
20;Irfan;sues (Schere);15184.0;1468.0;21172.0;-3616.0;1339.0;5152.0;370768
21;Irfan;sues (Schere);-176.0;860.0;15124.0;-3632.0;-810.0;-378.0;370871
22;Irfan;sues (Schere);280.0;2436.0;14232.0;-3632.0;-978.0;-1401.0;370974
23;Irfan;sues (Schere);10260.0;10584.0;14216.0;-3616.0;-4478.0;-964.0;371077
24;Irfan;sues (Schere);11952.0;21064.0;14644.0;-3648.0;-4207.0;-943.0;371180
25;Irfan;sues (Schere);-552.0;20796.0;12388.0;-3648.0;-6041.0;370.0;371284
26;Irfan;sues (Schere);-5660.0;21788.0;20640.0;-3648.0;-3713.0;-4104.0;371386
27;Irfan;sues (Schere);-32296.0;13320.0;9508.0;-3616.0;-7611.0;1951.0;371490
28;Irfan;sues (Schere);-19060.0;2096.0;14212.0;-3616.0;-2314.0;-2444.0;371593
29;Irfan;sues (Schere);-6436.0;-776.0;11600.0;-3648.0;2207.0;-2542.0;371696
30;Irfan;sues (Schere);1708.0;-1896.0;12664.0;-3616.0;979.0;-976.0;371800
31;Irfan;sues (Schere);5044.0;-48.0;16788.0;-3632.0;931.0;-846.0;371902
