id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Irfan;Annaniiiii (Stein);3420.0;-5712.0;12548.0;-3680.0;-440.0;87.0;40720
1;Irfan;Annaniiiii (Stein);3600.0;-5560.0;12836.0;-3696.0;-128.0;119.0;40824
2;Irfan;Annaniiiii (Stein);3912.0;-5672.0;13192.0;-3664.0;-407.0;-27.0;40927
3;Irfan;Annaniiiii (Stein);2872.0;-5784.0;12164.0;-3680.0;-558.0;32.0;41029
4;Irfan;Annaniiiii (Stein);468.0;-6156.0;5476.0;-3664.0;3069.0;-7428.0;41133
5;Irfan;Annaniiiii (Stein);-15856.0;-4868.0;9328.0;-3648.0;3799.0;-795.0;41236
6;Irfan;Annaniiiii (Stein);8792.0;8500.0;32767.0;-3664.0;-13234.0;14176.0;41339
7;Irfan;Annaniiiii (Stein);22304.0;8576.0;16924.0;-3680.0;-31778.0;3332.0;41442
8;Irfan;Annaniiiii (Stein);17900.0;4228.0;-3816.0;-3680.0;-22099.0;-4876.0;41546
9;Irfan;Annaniiiii (Stein);1772.0;6592.0;-11948.0;-3680.0;7057.0;-5365.0;41649
10;Irfan;Annaniiiii (Stein);-32768.0;-2272.0;32767.0;-3664.0;-4082.0;-9629.0;41751
11;Irfan;Annaniiiii (Stein);-32768.0;-2824.0;24784.0;-3696.0;-32768.0;-10411.0;41855
12;Irfan;Annaniiiii (Stein);-10880.0;1156.0;-11036.0;-3696.0;-32132.0;6250.0;41958
13;Irfan;Annaniiiii (Stein);9340.0;-9272.0;-4340.0;-3664.0;-11604.0;11718.0;42062
14;Irfan;Annaniiiii (Stein);7704.0;-12528.0;-20776.0;-3664.0;-7211.0;13261.0;42164
15;Irfan;Annaniiiii (Stein);-2504.0;-10200.0;-17308.0;-3632.0;20766.0;4436.0;42267
16;Irfan;Annaniiiii (Stein);1476.0;14076.0;-2512.0;-3632.0;32767.0;65.0;42371
17;Irfan;Annaniiiii (Stein);-216.0;-3300.0;32767.0;-3680.0;8243.0;3350.0;42474
18;Irfan;Annaniiiii (Stein);2312.0;-7464.0;9212.0;-3696.0;3179.0;-2735.0;42577
19;Irfan;Annaniiiii (Stein);724.0;-7864.0;10072.0;-3680.0;-2416.0;-353.0;42680
20;Irfan;Annaniiiii (Stein);684.0;-7796.0;11008.0;-3664.0;-1574.0;-62.0;42784
21;Irfan;Annaniiiii (Stein);1516.0;-7728.0;11700.0;-3680.0;33.0;-241.0;42886
22;Irfan;Annaniiiii (Stein);124.0;-7888.0;12608.0;-3664.0;-381.0;-293.0;42989
23;Irfan;Annaniiiii (Stein);380.0;-7764.0;11140.0;-3648.0;-1076.0;42.0;43093
24;Irfan;Annaniiiii (Stein);16.0;-7636.0;12412.0;-3696.0;450.0;-299.0;43195
25;Irfan;Annaniiiii (Stein);-348.0;-7692.0;12700.0;-3680.0;363.0;-255.0;43299
26;Irfan;Annaniiiii (Stein);-180.0;-7516.0;13648.0;-3664.0;228.0;-285.0;43402
27;Irfan;Annaniiiii (Stein);-224.0;-7344.0;13024.0;-3648.0;-66.0;21.0;43504
28;Irfan;Annaniiiii (Stein);808.0;-7336.0;12700.0;-3696.0;-410.0;77.0;43608
29;Irfan;Annaniiiii (Stein);528.0;-7500.0;12936.0;-3680.0;-479.0;-61.0;43711
30;Irfan;Annaniiiii (Stein);668.0;-7340.0;12548.0;-3664.0;-440.0;115.0;43814
31;Irfan;Annaniiiii (Stein);488.0;-7468.0;12364.0;-3696.0;46.0;215.0;43917
32;Irfan;Annaniiiii (Stein);432.0;-7516.0;13192.0;-3680.0;-123.0;176.0;44021
33;Irfan;Annaniiiii (Stein);464.0;-7404.0;12496.0;-3664.0;-412.0;236.0;44123
34;Irfan;Annaniiiii (Stein);568.0;-7400.0;12396.0;-3648.0;-200.0;38.0;44226
35;Irfan;Annaniiiii (Stein);104.0;-7532.0;12436.0;-3664.0;-406.0;158.0;44330
36;Irfan;Annaniiiii (Stein);-156.0;-7384.0;13304.0;-3680.0;-145.0;136.0;44432
37;Irfan;Annaniiiii (Stein);-156.0;-7368.0;12848.0;-3696.0;-204.0;-54.0;44536
38;Irfan;Annaniiiii (Stein);240.0;-7432.0;12316.0;-3680.0;104.0;144.0;44639
39;Irfan;Annaniiiii (Stein);20.0;-7432.0;12244.0;-3696.0;-392.0;45.0;44741
40;Irfan;Annaniiiii (Stein);564.0;-7420.0;12336.0;-3680.0;-215.0;101.0;44845
41;Irfan;Annaniiiii (Stein);76.0;-7328.0;12556.0;-3696.0;-330.0;41.0;44948
42;Irfan;Annaniiiii (Stein);220.0;-7348.0;13344.0;-3648.0;-404.0;-18.0;45051
43;Irfan;Annaniiiii (Stein);604.0;-7272.0;13160.0;-3664.0;86.0;207.0;45154
44;Irfan;Annaniiiii (Stein);-84.0;-7284.0;12940.0;-3664.0;-585.0;-219.0;45257
45;Irfan;Annaniiiii (Stein);368.0;-7352.0;12664.0;-3632.0;-260.0;127.0;45360
