id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Muhammed;GEAR 5 (Papier);976.0;-17120.0;-1116.0;-3680.0;130.0;-1247.0;607480
1;Muhammed;GEAR 5 (Papier);-160.0;-17236.0;-2128.0;-3664.0;-359.0;70.0;607584
2;Muhammed;GEAR 5 (Papier);140.0;-17112.0;-1884.0;-3696.0;-458.0;409.0;607687
3;Muhammed;GEAR 5 (Papier);692.0;-17132.0;-2124.0;-3680.0;-62.0;264.0;607791
4;Muhammed;GEAR 5 (Papier);300.0;-17168.0;-1856.0;-3664.0;-157.0;355.0;607893
5;Muhammed;GEAR 5 (Papier);-1424.0;-9984.0;-5200.0;-3696.0;94.0;513.0;607996
6;Muhammed;GEAR 5 (Papier);-2736.0;1116.0;-19760.0;-3680.0;12029.0;8709.0;608100
7;Muhammed;GEAR 5 (Papier);-7092.0;2476.0;32767.0;-3680.0;32767.0;16343.0;608203
8;Muhammed;GEAR 5 (Papier);7952.0;-4796.0;32767.0;-3712.0;30817.0;-8756.0;608306
9;Muhammed;GEAR 5 (Papier);-16912.0;-17752.0;17872.0;-3680.0;8604.0;3284.0;608409
10;Muhammed;GEAR 5 (Papier);5408.0;-20488.0;12900.0;-3680.0;-7039.0;4097.0;608513
11;Muhammed;GEAR 5 (Papier);672.0;-12812.0;6376.0;-3680.0;-12140.0;751.0;608616
12;Muhammed;GEAR 5 (Papier);-40.0;-2740.0;12564.0;-3712.0;6452.0;-6599.0;608719
13;Muhammed;GEAR 5 (Papier);-4856.0;8936.0;15500.0;-3712.0;1287.0;-3056.0;608822
14;Muhammed;GEAR 5 (Papier);-4396.0;10252.0;19040.0;-3696.0;-2956.0;2165.0;608925
15;Muhammed;GEAR 5 (Papier);-9412.0;13464.0;18564.0;-3696.0;515.0;2330.0;609029
16;Muhammed;GEAR 5 (Papier);-14448.0;-8920.0;9708.0;-3696.0;16766.0;5018.0;609132
17;Muhammed;GEAR 5 (Papier);-1568.0;-12880.0;25976.0;-3696.0;28231.0;-11165.0;609235
18;Muhammed;GEAR 5 (Papier);-7432.0;-11364.0;12304.0;-3728.0;-754.0;-2097.0;609338
19;Muhammed;GEAR 5 (Papier);-6204.0;-13136.0;23796.0;-3712.0;-14820.0;8561.0;609441
20;Muhammed;GEAR 5 (Papier);-5412.0;-380.0;29300.0;-3680.0;-16408.0;-372.0;609545
21;Muhammed;GEAR 5 (Papier);-1636.0;10700.0;18744.0;-3680.0;-1410.0;-11757.0;609648
22;Muhammed;GEAR 5 (Papier);-3576.0;3872.0;1824.0;-3680.0;4994.0;-3223.0;609752
23;Muhammed;GEAR 5 (Papier);-856.0;540.0;11244.0;-3696.0;-4968.0;-1605.0;609854
24;Muhammed;GEAR 5 (Papier);-4112.0;-3044.0;12532.0;-3696.0;679.0;-1198.0;609957
25;Muhammed;GEAR 5 (Papier);-2020.0;-3448.0;14672.0;-3728.0;1748.0;-4251.0;610061
26;Muhammed;GEAR 5 (Papier);1676.0;-3284.0;13540.0;-3712.0;761.0;-2858.0;610164
27;Muhammed;GEAR 5 (Papier);464.0;-3144.0;13612.0;-3712.0;675.0;-2251.0;610267
28;Muhammed;GEAR 5 (Papier);1056.0;-2720.0;13704.0;-3712.0;-34.0;-442.0;610370
29;Muhammed;GEAR 5 (Papier);1408.0;-2472.0;13660.0;-3696.0;637.0;183.0;610473
30;Muhammed;GEAR 5 (Papier);-552.0;-2444.0;14368.0;-3696.0;-121.0;196.0;610577
31;Muhammed;GEAR 5 (Papier);-1388.0;-2960.0;15116.0;-3680.0;-482.0;-351.0;610679
32;Muhammed;GEAR 5 (Papier);-436.0;-2932.0;14212.0;-3712.0;-438.0;-631.0;610783
33;Muhammed;GEAR 5 (Papier);1380.0;-2536.0;13288.0;-3696.0;-809.0;-269.0;610886
34;Muhammed;GEAR 5 (Papier);572.0;-3036.0;13176.0;-3696.0;-56.0;136.0;610990
35;Muhammed;GEAR 5 (Papier);-2004.0;-3208.0;13100.0;-3680.0;-1085.0;-1485.0;611092
36;Muhammed;GEAR 5 (Papier);2168.0;-2872.0;13624.0;-3680.0;-501.0;-511.0;611195
37;Muhammed;GEAR 5 (Papier);2600.0;-2768.0;13808.0;-3680.0;1011.0;-189.0;611299
