id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
26;Semih;GEAR 5 (Papier);8676.0;-4856.0;-16476.0;-3936.0;541.0;116.0;983951
1;Semih;GEAR 5 (Papier);8980.0;-3780.0;-19888.0;-4000.0;-218.0;-216.0;986737
2;Semih;GEAR 5 (Papier);7756.0;-5112.0;-12936.0;-3952.0;-341.0;-262.0;986840
3;Semih;GEAR 5 (Papier);8960.0;-3912.0;-17488.0;-3968.0;-1500.0;-6.0;986943
4;Semih;GEAR 5 (Papier);8320.0;-4308.0;-16500.0;-3984.0;1057.0;133.0;987047
5;Semih;GEAR 5 (Papier);10420.0;-4996.0;-15704.0;-3936.0;-1804.0;616.0;987150
6;Semih;GEAR 5 (Papier);8716.0;-2888.0;-21020.0;-3968.0;-274.0;-793.0;987252
7;Semih;GEAR 5 (Papier);8672.0;-4896.0;-13996.0;-3952.0;-321.0;-67.0;987356
8;Semih;GEAR 5 (Papier);8664.0;-3864.0;-19192.0;-3968.0;113.0;92.0;987459
9;Semih;GEAR 5 (Papier);8704.0;-4660.0;-17344.0;-3952.0;-834.0;-170.0;987563
10;Semih;GEAR 5 (Papier);13320.0;-2292.0;-22136.0;-3984.0;419.0;959.0;987665
11;Semih;GEAR 5 (Papier);23636.0;-1080.0;-21916.0;-4000.0;7327.0;3716.0;987769
12;Semih;GEAR 5 (Papier);23028.0;2388.0;-26892.0;-3936.0;24413.0;19358.0;987872
13;Semih;GEAR 5 (Papier);-5580.0;-2864.0;-4020.0;-3968.0;20885.0;15688.0;987975
14;Semih;GEAR 5 (Papier);-11328.0;-10928.0;348.0;-3952.0;4280.0;6049.0;988079
15;Semih;GEAR 5 (Papier);-10804.0;-13172.0;-4352.0;-3952.0;-440.0;2225.0;988181
16;Semih;GEAR 5 (Papier);-10216.0;-13428.0;-5216.0;-3968.0;-711.0;1645.0;988285
17;Semih;GEAR 5 (Papier);-10268.0;-14116.0;-2276.0;-3936.0;1226.0;1325.0;988388
18;Semih;GEAR 5 (Papier);-6652.0;-15228.0;-2788.0;-3936.0;-613.0;109.0;988492
19;Semih;GEAR 5 (Papier);-12572.0;-14468.0;-5124.0;-3952.0;2146.0;3996.0;988595
20;Semih;GEAR 5 (Papier);-32768.0;-2620.0;-8272.0;-3952.0;-2170.0;-4487.0;988697
21;Semih;GEAR 5 (Papier);-6048.0;32767.0;-1688.0;-3968.0;-19160.0;-32768.0;988801
22;Semih;GEAR 5 (Papier);19024.0;6288.0;-1380.0;-3968.0;16455.0;-13805.0;988904
23;Semih;GEAR 5 (Papier);18936.0;-32768.0;-19720.0;-3968.0;-23861.0;-31252.0;989008
24;Semih;GEAR 5 (Papier);17648.0;-30064.0;-32768.0;-3968.0;15086.0;2427.0;989111
25;Semih;GEAR 5 (Papier);32767.0;32767.0;16208.0;-3936.0;-9431.0;30572.0;989214
26;Semih;GEAR 5 (Papier);32767.0;21908.0;-31824.0;-3968.0;18235.0;-16739.0;989317
27;Semih;GEAR 5 (Papier);22664.0;-18572.0;-16980.0;-3936.0;-771.0;-13112.0;989420
28;Semih;GEAR 5 (Papier);11768.0;-30104.0;-25404.0;-3952.0;-8088.0;-3125.0;989524
29;Semih;GEAR 5 (Papier);532.0;-13916.0;-3932.0;-3952.0;5926.0;21535.0;989627
30;Semih;GEAR 5 (Papier);13560.0;31484.0;-13668.0;-3968.0;-32768.0;21050.0;989731
31;Semih;GEAR 5 (Papier);-8536.0;5344.0;-21656.0;-3984.0;15013.0;-1436.0;989834
32;Semih;GEAR 5 (Papier);-2876.0;-7464.0;-736.0;-3968.0;-2550.0;-4713.0;989936
33;Semih;GEAR 5 (Papier);10144.0;-6944.0;-26756.0;-3968.0;2721.0;-1665.0;990040
34;Semih;GEAR 5 (Papier);9792.0;-7208.0;-29832.0;-3952.0;2139.0;-3525.0;990143
35;Semih;GEAR 5 (Papier);7540.0;-5888.0;-19228.0;-3984.0;-2650.0;-7303.0;990247
36;Semih;GEAR 5 (Papier);6024.0;-4168.0;-13652.0;-3968.0;-2310.0;-4325.0;990350
37;Semih;GEAR 5 (Papier);5688.0;-3676.0;-14448.0;-3936.0;-664.0;-2540.0;990452
38;Semih;GEAR 5 (Papier);10384.0;-4620.0;-18192.0;-3984.0;165.0;-1284.0;990556
39;Semih;GEAR 5 (Papier);10340.0;-4868.0;-20028.0;-3952.0;-507.0;-1751.0;990659
