id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Semih;sues (Schere);16600.0;-3368.0;-4120.0;-4016.0;-498.0;-69.0;665436
1;Semih;sues (Schere);16136.0;-3320.0;-4184.0;-4000.0;-791.0;313.0;665539
2;Semih;sues (Schere);16584.0;-3068.0;-4900.0;-4016.0;-421.0;452.0;665643
3;Semih;sues (Schere);15968.0;-3008.0;-4240.0;-4000.0;-1037.0;442.0;665746
4;Semih;sues (Schere);16420.0;-2988.0;-3872.0;-4000.0;-595.0;728.0;665849
5;Semih;sues (Schere);14388.0;-2476.0;-3084.0;-4000.0;-498.0;-1.0;665952
6;Semih;sues (Schere);16480.0;-2792.0;-5564.0;-4016.0;180.0;-1160.0;666055
7;Semih;sues (Schere);21276.0;-2772.0;-6612.0;-3984.0;874.0;1342.0;666159
8;Semih;sues (Schere);28584.0;-4764.0;-7380.0;-4000.0;5765.0;3503.0;666261
9;Semih;sues (Schere);32767.0;2848.0;-5936.0;-3984.0;428.0;14165.0;666365
10;Semih;sues (Schere);9684.0;19544.0;-3280.0;-4000.0;-6844.0;6031.0;666468
11;Semih;sues (Schere);-28892.0;9980.0;-11324.0;-4048.0;8789.0;32767.0;666572
12;Semih;sues (Schere);-19544.0;-104.0;13172.0;-4016.0;-5085.0;3872.0;666674
13;Semih;sues (Schere);8424.0;2652.0;7752.0;-4032.0;-17022.0;-2800.0;666777
14;Semih;sues (Schere);32767.0;-6760.0;-32768.0;-4016.0;-22725.0;-3257.0;666881
15;Semih;sues (Schere);18912.0;-5504.0;-32768.0;-3984.0;12644.0;-1655.0;666984
16;Semih;sues (Schere);12920.0;2628.0;-16004.0;-4016.0;25635.0;-4136.0;667088
17;Semih;sues (Schere);7440.0;10092.0;-8048.0;-4032.0;32414.0;-5137.0;667191
18;Semih;sues (Schere);22456.0;8232.0;18480.0;-4000.0;27652.0;-283.0;667293
19;Semih;sues (Schere);20660.0;376.0;15072.0;-4016.0;5545.0;-2600.0;667397
20;Semih;sues (Schere);18676.0;-3112.0;924.0;-4000.0;-1582.0;122.0;667500
21;Semih;sues (Schere);17788.0;-3952.0;-3564.0;-3984.0;-2046.0;1204.0;667604
