id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Semih;Annaniiiii (Stein);-11044.0;-8524.0;6028.0;-4112.0;1941.0;3737.0;0
1;Semih;Annaniiiii (Stein);-11128.0;-8088.0;6332.0;-4128.0;-53.0;2166.0;103
2;Semih;Annaniiiii (Stein);-13500.0;-9584.0;6376.0;-4112.0;699.0;2170.0;206
3;Semih;Annaniiiii (Stein);-12312.0;-9048.0;6452.0;-4096.0;60.0;1217.0;308
4;Semih;Annaniiiii (Stein);-10028.0;-9136.0;5312.0;-4128.0;459.0;-871.0;412
5;Semih;Annaniiiii (Stein);-11232.0;-9196.0;5376.0;-4096.0;-605.0;468.0;515
6;Semih;Annaniiiii (Stein);-10288.0;-8468.0;6812.0;-4112.0;-1205.0;-496.0;618
7;Semih;Annaniiiii (Stein);-9352.0;-7712.0;6576.0;-4096.0;-3668.0;-1371.0;721
8;Semih;Annaniiiii (Stein);-7208.0;-8380.0;-1056.0;-4096.0;-1436.0;-1429.0;825
9;Semih;Annaniiiii (Stein);-8212.0;-5288.0;-3364.0;-4128.0;4879.0;-4726.0;927
10;Semih;Annaniiiii (Stein);-19736.0;-6912.0;5112.0;-4128.0;11801.0;-3414.0;1030
11;Semih;Annaniiiii (Stein);-20908.0;-6084.0;13540.0;-4080.0;7845.0;-209.0;1134
12;Semih;Annaniiiii (Stein);-19624.0;-5364.0;18180.0;-4112.0;4927.0;-115.0;1236
13;Semih;Annaniiiii (Stein);-20860.0;-4176.0;21276.0;-4080.0;-3779.0;6767.0;1340
14;Semih;Annaniiiii (Stein);-8888.0;-1044.0;15376.0;-4112.0;-14252.0;15010.0;1443
15;Semih;Annaniiiii (Stein);7840.0;-3576.0;2652.0;-4096.0;-16516.0;16044.0;1546
16;Semih;Annaniiiii (Stein);19084.0;-6216.0;-9640.0;-4128.0;-10900.0;11821.0;1649
17;Semih;Annaniiiii (Stein);-9772.0;3092.0;1108.0;-4096.0;-12480.0;5373.0;1752
18;Semih;Annaniiiii (Stein);-31628.0;7212.0;-6156.0;-4112.0;-23726.0;540.0;1856
19;Semih;Annaniiiii (Stein);-32768.0;4360.0;-7752.0;-4112.0;-18788.0;-4643.0;1958
20;Semih;Annaniiiii (Stein);-20868.0;6084.0;-11448.0;-4080.0;-32488.0;-10207.0;2062
21;Semih;Annaniiiii (Stein);-22912.0;-3848.0;-16068.0;-4096.0;-617.0;-13800.0;2165
22;Semih;Annaniiiii (Stein);-2092.0;-4764.0;-24260.0;-4080.0;12277.0;-11282.0;2268
23;Semih;Annaniiiii (Stein);13472.0;-7084.0;-11224.0;-4096.0;32767.0;-9909.0;2371
24;Semih;Annaniiiii (Stein);-7000.0;-10992.0;-5176.0;-4096.0;19091.0;5100.0;2474
25;Semih;Annaniiiii (Stein);-25112.0;19696.0;12316.0;-4080.0;23444.0;8356.0;2578
26;Semih;Annaniiiii (Stein);-32208.0;1400.0;14740.0;-4080.0;13636.0;1654.0;2680
27;Semih;Annaniiiii (Stein);-15764.0;-1504.0;-8524.0;-4096.0;-6457.0;3357.0;2783
28;Semih;Annaniiiii (Stein);-18152.0;-2184.0;2124.0;-4096.0;2001.0;285.0;2887
29;Semih;Annaniiiii (Stein);-16620.0;-1844.0;1952.0;-4128.0;-1011.0;-501.0;2989
30;Semih;Annaniiiii (Stein);-13464.0;-2324.0;436.0;-4096.0;-622.0;396.0;3093
31;Semih;Annaniiiii (Stein);-14880.0;-2328.0;648.0;-4096.0;996.0;318.0;3196
32;Semih;Annaniiiii (Stein);-16280.0;-2336.0;1584.0;-4096.0;-400.0;488.0;3299
33;Semih;Annaniiiii (Stein);-16040.0;-2228.0;776.0;-4128.0;-777.0;618.0;3402
34;Semih;Annaniiiii (Stein);-15272.0;-2144.0;-656.0;-4096.0;-177.0;-65.0;3505
35;Semih;Annaniiiii (Stein);-15804.0;-2060.0;608.0;-4096.0;-521.0;82.0;3608
36;Semih;Annaniiiii (Stein);-14976.0;-2060.0;1720.0;-4096.0;-467.0;278.0;3711
37;Semih;Annaniiiii (Stein);-15304.0;-2224.0;792.0;-4096.0;-170.0;370.0;3814
38;Semih;Annaniiiii (Stein);-15544.0;-2116.0;1136.0;-4096.0;-251.0;178.0;3917
