id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Wizard #1;Expelliarmus;-588.0;-16048.0;-4096.0;-4256.0;983.0;-308.0;30618
1;Wizard #1;Expelliarmus;96.0;-13640.0;-6128.0;-4288.0;5224.0;-657.0;30722
2;Wizard #1;Expelliarmus;-2824.0;-11004.0;-3436.0;-4256.0;13517.0;-1828.0;30825
3;Wizard #1;Expelliarmus;5468.0;-5684.0;548.0;-4288.0;24339.0;-3214.0;30928
4;Wizard #1;Expelliarmus;-1540.0;-1972.0;10128.0;-4288.0;27640.0;-3315.0;31031
5;Wizard #1;Expelliarmus;-11292.0;-2656.0;16584.0;-4272.0;21568.0;-1692.0;31134
6;Wizard #1;Expelliarmus;-7868.0;1156.0;15820.0;-4272.0;17969.0;131.0;31238
7;Wizard #1;Expelliarmus;-7892.0;-1452.0;22720.0;-4272.0;11937.0;500.0;31340
8;Wizard #1;Expelliarmus;-4664.0;-3948.0;21844.0;-4272.0;-165.0;-352.0;31444
9;Wizard #1;Expelliarmus;6096.0;-4384.0;13148.0;-4272.0;-5590.0;-779.0;31547
10;Wizard #1;Expelliarmus;-872.0;-12748.0;19868.0;-4304.0;-13851.0;1644.0;31650
11;Wizard #1;Expelliarmus;-26880.0;-4168.0;32767.0;-4256.0;-21096.0;-2621.0;31753
12;Wizard #1;Expelliarmus;-7100.0;16116.0;1444.0;-4288.0;1363.0;-663.0;31856
13;Wizard #1;Expelliarmus;10716.0;14436.0;20288.0;-4320.0;-3748.0;-10537.0;31960
14;Wizard #1;Expelliarmus;-1436.0;1660.0;1108.0;-4272.0;4526.0;-9761.0;32062
15;Wizard #1;Expelliarmus;-4736.0;-6844.0;9116.0;-4272.0;4455.0;-3983.0;32166
16;Wizard #1;Expelliarmus;5072.0;-11664.0;15812.0;-4272.0;11661.0;-6421.0;32269
17;Wizard #1;Expelliarmus;-1676.0;-16392.0;24832.0;-4288.0;459.0;-2368.0;32372
18;Wizard #1;Expelliarmus;496.0;-14784.0;14224.0;-4256.0;-7887.0;4414.0;32475
19;Wizard #1;Expelliarmus;796.0;-10124.0;15928.0;-4288.0;-5811.0;-879.0;32578
20;Wizard #1;Expelliarmus;2036.0;13836.0;15660.0;-4272.0;-6355.0;10410.0;32682
21;Wizard #1;Expelliarmus;-1220.0;6196.0;16072.0;-4304.0;4531.0;713.0;32785
22;Wizard #1;Expelliarmus;-740.0;-1116.0;11772.0;-4272.0;-1014.0;-228.0;32888
23;Wizard #1;Expelliarmus;-3408.0;-3364.0;13400.0;-4272.0;770.0;1788.0;32991
24;Wizard #1;Expelliarmus;-3608.0;-4108.0;14576.0;-4272.0;-174.0;632.0;33094
25;Wizard #1;Expelliarmus;-2436.0;-3860.0;11948.0;-4304.0;34.0;-577.0;33197
26;Wizard #1;Expelliarmus;-2336.0;-3544.0;16092.0;-4272.0;154.0;-292.0;33300
