id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
40;Esranur;sues (Schere);-13564.0;-4512.0;-7476.0;-3696.0;523.0;-2748.0;83431
1;Esranur;sues (Schere);-16520.0;-1080.0;-2684.0;-3664.0;-542.0;121.0;88277
2;Esranur;sues (Schere);-16260.0;-1088.0;-1836.0;-3696.0;-288.0;17.0;88381
3;Esranur;sues (Schere);-16348.0;-1264.0;-2372.0;-3648.0;-376.0;-142.0;88483
4;Esranur;sues (Schere);-16196.0;-1096.0;-1660.0;-3664.0;-520.0;-156.0;88587
5;Esranur;sues (Schere);-16580.0;-1212.0;-2148.0;-3664.0;-533.0;-117.0;88690
6;Esranur;sues (Schere);-16508.0;-1148.0;-1984.0;-3664.0;-463.0;-78.0;88793
7;Esranur;sues (Schere);-17132.0;-1520.0;-1792.0;-3664.0;-485.0;-64.0;88896
8;Esranur;sues (Schere);-18608.0;-2596.0;-2260.0;-3664.0;-1099.0;509.0;88999
9;Esranur;sues (Schere);-19540.0;-3552.0;-2064.0;-3696.0;-1701.0;1111.0;89103
10;Esranur;sues (Schere);-19696.0;-3996.0;-196.0;-3696.0;-1812.0;1038.0;89205
11;Esranur;sues (Schere);-19052.0;-4980.0;-2724.0;-3648.0;-1779.0;1427.0;89309
12;Esranur;sues (Schere);-17176.0;-4976.0;-1212.0;-3680.0;-2513.0;2643.0;89412
13;Esranur;sues (Schere);-15068.0;-6580.0;-3980.0;-3680.0;-2745.0;2681.0;89515
14;Esranur;sues (Schere);-12540.0;-8388.0;-5708.0;-3696.0;-3238.0;1916.0;89618
15;Esranur;sues (Schere);-8576.0;-9360.0;-3728.0;-3664.0;-2807.0;2345.0;89721
16;Esranur;sues (Schere);-9124.0;-9952.0;-6100.0;-3664.0;-2755.0;1777.0;89825
17;Esranur;sues (Schere);-6572.0;-9660.0;-6468.0;-3696.0;-1701.0;896.0;89928
18;Esranur;sues (Schere);-5096.0;-9408.0;-8608.0;-3648.0;-25.0;1155.0;90030
19;Esranur;sues (Schere);-7316.0;-9780.0;-9740.0;-3664.0;1104.0;1902.0;90134
20;Esranur;sues (Schere);-9564.0;-9224.0;-10608.0;-3680.0;2747.0;2974.0;90237
21;Esranur;sues (Schere);-11572.0;-8448.0;-8664.0;-3680.0;5165.0;2646.0;90340
22;Esranur;sues (Schere);-13512.0;-6316.0;-8392.0;-3680.0;6926.0;3488.0;90443
23;Esranur;sues (Schere);-15536.0;-5752.0;-8316.0;-3680.0;7213.0;5281.0;90547
24;Esranur;sues (Schere);-18768.0;-5804.0;-1832.0;-3696.0;6404.0;4037.0;90650
25;Esranur;sues (Schere);-22036.0;-5652.0;2884.0;-3696.0;3185.0;3204.0;90752
26;Esranur;sues (Schere);-20192.0;-5212.0;1276.0;-3696.0;-2596.0;15.0;90856
27;Esranur;sues (Schere);-16460.0;-3728.0;-1244.0;-3648.0;-6790.0;-1060.0;90959
28;Esranur;sues (Schere);-17504.0;-2292.0;-6364.0;-3648.0;-11631.0;-1673.0;91063
29;Esranur;sues (Schere);-15704.0;-1120.0;-5932.0;-3680.0;-14361.0;-1659.0;91165
30;Esranur;sues (Schere);-16852.0;-1176.0;-8672.0;-3648.0;-14037.0;-1267.0;91268
31;Esranur;sues (Schere);-16808.0;-1572.0;-10624.0;-3696.0;-11933.0;-1892.0;91372
32;Esranur;sues (Schere);-13816.0;-1072.0;-11260.0;-3648.0;-10264.0;-1132.0;91475
33;Esranur;sues (Schere);-11692.0;-1468.0;-13516.0;-3664.0;-6821.0;-231.0;91579
34;Esranur;sues (Schere);-14212.0;-1968.0;-10380.0;-3696.0;-1280.0;-212.0;91681
35;Esranur;sues (Schere);-13544.0;-2940.0;-10276.0;-3696.0;-1142.0;123.0;91785
36;Esranur;sues (Schere);-14584.0;-3380.0;-8836.0;-3696.0;127.0;409.0;91888
37;Esranur;sues (Schere);-15280.0;-3944.0;-9228.0;-3680.0;347.0;206.0;91991
38;Esranur;sues (Schere);-15512.0;-3540.0;-8424.0;-3664.0;782.0;-118.0;92094
39;Esranur;sues (Schere);-15620.0;-3264.0;-8828.0;-3696.0;601.0;-907.0;92197
40;Esranur;sues (Schere);-13536.0;-3628.0;-7112.0;-3664.0;1266.0;-7166.0;92301
41;Esranur;sues (Schere);-13940.0;-5432.0;-7460.0;-3680.0;-1168.0;-3175.0;92404
42;Esranur;sues (Schere);-15388.0;-6428.0;-6588.0;-3680.0;651.0;-2910.0;92507
43;Esranur;sues (Schere);-12700.0;-7612.0;-5284.0;-3680.0;2647.0;-1643.0;92610
44;Esranur;sues (Schere);-13968.0;-7572.0;-2116.0;-3680.0;1993.0;-2764.0;92713
