id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Esranur;sues (Schere);-16396.0;-560.0;-952.0;-3648.0;-220.0;-91.0;488675
1;Esranur;sues (Schere);-16324.0;-640.0;-2224.0;-3696.0;-647.0;250.0;488778
2;Esranur;sues (Schere);-16344.0;-824.0;-2360.0;-3664.0;-397.0;143.0;488881
3;Esranur;sues (Schere);-16724.0;-1164.0;-868.0;-3664.0;-618.0;-237.0;488984
4;Esranur;sues (Schere);-27724.0;-5488.0;196.0;-3680.0;135.0;-473.0;489087
5;Esranur;sues (Schere);-32768.0;-8876.0;3956.0;-3664.0;-9123.0;307.0;489190
6;Esranur;sues (Schere);-22256.0;-844.0;-3324.0;-3696.0;-4975.0;5666.0;489293
7;Esranur;sues (Schere);-8080.0;-400.0;-6668.0;-3680.0;-5204.0;2406.0;489397
8;Esranur;sues (Schere);5864.0;-1236.0;-2288.0;-3648.0;-551.0;-818.0;489500
9;Esranur;sues (Schere);-760.0;-3416.0;-10140.0;-3680.0;-3841.0;2470.0;489603
10;Esranur;sues (Schere);-5160.0;-5404.0;-14444.0;-3616.0;3633.0;5195.0;489706
11;Esranur;sues (Schere);-9716.0;-5048.0;-14556.0;-3648.0;12675.0;10611.0;489809
12;Esranur;sues (Schere);-19696.0;-5368.0;1524.0;-3664.0;18664.0;7377.0;489913
13;Esranur;sues (Schere);-25700.0;-9304.0;14748.0;-3680.0;12239.0;4737.0;490016
14;Esranur;sues (Schere);-23552.0;-8164.0;18772.0;-3680.0;-2853.0;-3210.0;490120
15;Esranur;sues (Schere);-19956.0;-2700.0;9644.0;-3664.0;-19579.0;-3453.0;490222
16;Esranur;sues (Schere);-15360.0;2436.0;3616.0;-3632.0;-28236.0;-6710.0;490325
17;Esranur;sues (Schere);-17944.0;996.0;-14960.0;-3680.0;-23481.0;-6005.0;490429
18;Esranur;sues (Schere);-14072.0;1632.0;-16380.0;-3664.0;-15545.0;-2475.0;490532
19;Esranur;sues (Schere);-14524.0;-2108.0;-15196.0;-3648.0;-4074.0;-256.0;490636
20;Esranur;sues (Schere);-14356.0;-3992.0;-6752.0;-3648.0;-1581.0;127.0;490738
21;Esranur;sues (Schere);-15068.0;-5080.0;-9412.0;-3632.0;-490.0;942.0;490841
22;Esranur;sues (Schere);-15908.0;-5532.0;-5732.0;-3664.0;151.0;238.0;490945
23;Esranur;sues (Schere);-15224.0;-5556.0;-7104.0;-3664.0;-161.0;-396.0;491048
24;Esranur;sues (Schere);-14588.0;-5432.0;-6320.0;-3664.0;362.0;-98.0;491152
25;Esranur;sues (Schere);-14360.0;-5656.0;-5760.0;-3664.0;-79.0;234.0;491254
