id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Esranur;sues (Schere);-16140.0;-2416.0;-2492.0;-3648.0;-206.0;130.0;470306
1;Esranur;sues (Schere);-16560.0;-2312.0;-2776.0;-3632.0;-276.0;185.0;470410
2;Esranur;sues (Schere);-16316.0;-2296.0;-3072.0;-3664.0;-586.0;190.0;470513
3;Esranur;sues (Schere);-16404.0;-2452.0;-2616.0;-3632.0;-326.0;-193.0;470616
4;Esranur;sues (Schere);-26512.0;-6492.0;-980.0;-3664.0;69.0;-184.0;470719
5;Esranur;sues (Schere);-32768.0;-11868.0;-2696.0;-3648.0;-8950.0;-2377.0;470822
6;Esranur;sues (Schere);-18168.0;632.0;-2852.0;-3664.0;-1014.0;3174.0;470926
7;Esranur;sues (Schere);2436.0;140.0;-4.0;-3696.0;-2531.0;-1630.0;471029
8;Esranur;sues (Schere);5756.0;-2232.0;-7500.0;-3664.0;-1319.0;771.0;471132
9;Esranur;sues (Schere);-1252.0;-4504.0;-16472.0;-3632.0;1023.0;2870.0;471235
10;Esranur;sues (Schere);-9848.0;-4988.0;-15920.0;-3632.0;12731.0;5143.0;471338
11;Esranur;sues (Schere);-18180.0;-5648.0;-4500.0;-3696.0;27980.0;8669.0;471442
12;Esranur;sues (Schere);-17812.0;-7952.0;25640.0;-3664.0;15151.0;7215.0;471545
13;Esranur;sues (Schere);-21188.0;-6600.0;25456.0;-3648.0;-6505.0;94.0;471648
14;Esranur;sues (Schere);-18996.0;-1248.0;13568.0;-3680.0;-25147.0;-7643.0;471751
15;Esranur;sues (Schere);-18852.0;3348.0;-3404.0;-3664.0;-32768.0;-8960.0;471854
16;Esranur;sues (Schere);-11340.0;-192.0;-17924.0;-3648.0;-23183.0;-4828.0;471958
17;Esranur;sues (Schere);-20180.0;-1160.0;-20136.0;-3680.0;-10175.0;-1039.0;472061
18;Esranur;sues (Schere);-14904.0;-3256.0;-11276.0;-3664.0;-1538.0;1293.0;472165
19;Esranur;sues (Schere);-22708.0;-6524.0;-10956.0;-3632.0;3549.0;-3431.0;472267
20;Esranur;sues (Schere);-9192.0;-7140.0;-5020.0;-3680.0;8053.0;-3157.0;472371
21;Esranur;sues (Schere);-4056.0;-11612.0;-588.0;-3648.0;6916.0;-1289.0;472474
22;Esranur;sues (Schere);-10152.0;-12892.0;-1592.0;-3680.0;8054.0;-1979.0;472577
23;Esranur;sues (Schere);-13944.0;-13036.0;1792.0;-3664.0;5772.0;66.0;472681
24;Esranur;sues (Schere);-7388.0;-13080.0;3520.0;-3664.0;6496.0;-2073.0;472783
25;Esranur;sues (Schere);-5456.0;-15268.0;6660.0;-3664.0;533.0;-252.0;472887
