id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Semih;GEAR 5 (Papier);-6796.0;-15484.0;-2604.0;-3984.0;-1014.0;-154.0;1000878
1;Semih;GEAR 5 (Papier);-6176.0;-16344.0;-3732.0;-3920.0;-390.0;84.0;1000981
2;Semih;GEAR 5 (Papier);-5872.0;-15884.0;-3060.0;-3968.0;-245.0;334.0;1001085
3;Semih;GEAR 5 (Papier);-6448.0;-15740.0;-3516.0;-3968.0;-428.0;78.0;1001188
4;Semih;GEAR 5 (Papier);-5656.0;-15876.0;-3748.0;-3952.0;-462.0;-462.0;1001291
5;Semih;GEAR 5 (Papier);-9636.0;-18448.0;-4248.0;-3952.0;1590.0;-975.0;1001394
6;Semih;GEAR 5 (Papier);-18044.0;-17936.0;3528.0;-3936.0;2576.0;-7591.0;1001497
7;Semih;GEAR 5 (Papier);-27712.0;6564.0;5780.0;-4000.0;-1479.0;-10855.0;1001601
8;Semih;GEAR 5 (Papier);31136.0;32767.0;-12404.0;-3968.0;-32768.0;-26444.0;1001704
9;Semih;GEAR 5 (Papier);27476.0;500.0;-19352.0;-3920.0;-9134.0;-22997.0;1001808
10;Semih;GEAR 5 (Papier);5572.0;-20148.0;-30172.0;-3952.0;-12339.0;-10390.0;1001910
11;Semih;GEAR 5 (Papier);-3576.0;-12232.0;-28336.0;-3968.0;-612.0;-4166.0;1002013
12;Semih;GEAR 5 (Papier);-1716.0;-14020.0;-19392.0;-3952.0;-273.0;-555.0;1002117
13;Semih;GEAR 5 (Papier);-4112.0;-29056.0;-30136.0;-3968.0;4060.0;2719.0;1002220
14;Semih;GEAR 5 (Papier);32767.0;22028.0;26980.0;-3936.0;-2977.0;31551.0;1002324
15;Semih;GEAR 5 (Papier);2652.0;21192.0;-32768.0;-3968.0;18370.0;-11333.0;1002427
16;Semih;GEAR 5 (Papier);17616.0;-13708.0;-28552.0;-3968.0;-3960.0;-18852.0;1002531
17;Semih;GEAR 5 (Papier);4272.0;-25912.0;-29160.0;-3968.0;-8882.0;-10996.0;1002633
18;Semih;GEAR 5 (Papier);2848.0;-28948.0;-24396.0;-3984.0;7735.0;13417.0;1002736
19;Semih;GEAR 5 (Papier);26632.0;20464.0;28920.0;-3936.0;8287.0;20848.0;1002840
20;Semih;GEAR 5 (Papier);4792.0;14908.0;-32768.0;-3968.0;-22512.0;2807.0;1002943
21;Semih;GEAR 5 (Papier);18012.0;-2092.0;-7712.0;-3936.0;-1570.0;-4068.0;1003047
