id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Semih;sues (Schere);16568.0;-5908.0;-2396.0;-4032.0;-2609.0;-147.0;805868
1;Semih;sues (Schere);15196.0;-5924.0;-3092.0;-3984.0;-4124.0;-426.0;805971
2;Semih;sues (Schere);16080.0;-6596.0;-6176.0;-3984.0;-4935.0;-936.0;806074
3;Semih;sues (Schere);15404.0;-5660.0;-4336.0;-4032.0;-1963.0;-1848.0;806178
4;Semih;sues (Schere);9396.0;-3200.0;-20.0;-4016.0;-5499.0;1559.0;806281
5;Semih;sues (Schere);12968.0;-2096.0;-1572.0;-4000.0;-1749.0;10147.0;806384
6;Semih;sues (Schere);17044.0;-3368.0;-2392.0;-4000.0;-7022.0;-2910.0;806487
7;Semih;sues (Schere);26948.0;-3912.0;-11204.0;-4000.0;-851.0;-3425.0;806590
8;Semih;sues (Schere);32767.0;-5788.0;-4896.0;-4016.0;5634.0;149.0;806694
9;Semih;sues (Schere);32767.0;-2116.0;8888.0;-4016.0;1826.0;11539.0;806797
10;Semih;sues (Schere);16192.0;7216.0;-6116.0;-3968.0;-6648.0;3627.0;806900
11;Semih;sues (Schere);880.0;2444.0;-7448.0;-3984.0;1334.0;783.0;807003
12;Semih;sues (Schere);-2128.0;-4084.0;1392.0;-3968.0;109.0;6724.0;807106
13;Semih;sues (Schere);-6956.0;-5084.0;3364.0;-3984.0;-3334.0;1700.0;807210
14;Semih;sues (Schere);2440.0;-4448.0;5476.0;-4000.0;-5429.0;2230.0;807313
15;Semih;sues (Schere);15440.0;-4780.0;3732.0;-4000.0;-10956.0;3559.0;807416
16;Semih;sues (Schere);32767.0;-6756.0;-10328.0;-3984.0;-23593.0;-375.0;807519
17;Semih;sues (Schere);22628.0;-13020.0;-25452.0;-4016.0;1230.0;1770.0;807622
18;Semih;sues (Schere);16204.0;-5112.0;-18568.0;-4016.0;23105.0;2681.0;807726
19;Semih;sues (Schere);11648.0;-708.0;-3288.0;-4000.0;25767.0;-127.0;807829
20;Semih;sues (Schere);12308.0;2584.0;12136.0;-4016.0;23296.0;-310.0;807932
21;Semih;sues (Schere);17768.0;2376.0;10392.0;-4016.0;10839.0;2349.0;808035
22;Semih;sues (Schere);12396.0;900.0;14176.0;-4032.0;273.0;-2294.0;808139
