id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Esranur;sues (Schere);-15872.0;-3464.0;-2828.0;-3632.0;-218.0;15.0;0
1;Esranur;sues (Schere);-15816.0;-3492.0;-3344.0;-3648.0;-240.0;53.0;104
2;Esranur;sues (Schere);-15940.0;-3420.0;-2272.0;-3664.0;-571.0;253.0;207
3;Esranur;sues (Schere);-15660.0;-3548.0;-3112.0;-3648.0;-125.0;-50.0;310
4;Esranur;sues (Schere);-15864.0;-3420.0;-2820.0;-3664.0;-405.0;125.0;413
5;Esranur;sues (Schere);-16244.0;-3436.0;-2776.0;-3680.0;-490.0;82.0;516
6;Esranur;sues (Schere);-20092.0;-4472.0;-2756.0;-3664.0;-126.0;-859.0;619
7;Esranur;sues (Schere);-25356.0;-12676.0;-1560.0;-3648.0;-4970.0;-2345.0;722
8;Esranur;sues (Schere);-30808.0;-6980.0;-3684.0;-3664.0;-6233.0;5374.0;826
9;Esranur;sues (Schere);-15220.0;-4720.0;-2760.0;-3664.0;-878.0;-136.0;928
10;Esranur;sues (Schere);-4196.0;-4712.0;-6036.0;-3648.0;2090.0;1963.0;1032
11;Esranur;sues (Schere);2696.0;-5048.0;-3496.0;-3632.0;-672.0;2156.0;1135
12;Esranur;sues (Schere);-372.0;-6212.0;-8196.0;-3664.0;-2487.0;2611.0;1237
13;Esranur;sues (Schere);-5604.0;-7700.0;-14440.0;-3664.0;1541.0;4228.0;1341
14;Esranur;sues (Schere);-9672.0;-6760.0;-18872.0;-3680.0;8825.0;7132.0;1444
15;Esranur;sues (Schere);-14824.0;-1600.0;-5408.0;-3664.0;16660.0;12175.0;1547
16;Esranur;sues (Schere);-22112.0;-3676.0;-4140.0;-3648.0;10324.0;9889.0;1650
17;Esranur;sues (Schere);-31044.0;-3600.0;1668.0;-3680.0;9556.0;3267.0;1753
18;Esranur;sues (Schere);-24888.0;-2064.0;13336.0;-3632.0;-1675.0;-1754.0;1857
19;Esranur;sues (Schere);-19956.0;616.0;5996.0;-3664.0;-15631.0;-4229.0;1959
20;Esranur;sues (Schere);-14544.0;1884.0;-852.0;-3664.0;-22248.0;-5506.0;2063
21;Esranur;sues (Schere);-17840.0;2480.0;-10076.0;-3632.0;-25155.0;-5780.0;2166
22;Esranur;sues (Schere);-13948.0;3504.0;-9756.0;-3664.0;-21269.0;-2208.0;2270
23;Esranur;sues (Schere);-12696.0;-68.0;-17588.0;-3664.0;-10012.0;-2981.0;2372
24;Esranur;sues (Schere);-14580.0;-1484.0;-11880.0;-3664.0;-2243.0;-62.0;2475
25;Esranur;sues (Schere);-15528.0;-2348.0;-8796.0;-3664.0;-497.0;-432.0;2579
26;Esranur;sues (Schere);-16148.0;-2904.0;-5720.0;-3680.0;51.0;345.0;2682
27;Esranur;sues (Schere);-15848.0;-2936.0;-5160.0;-3648.0;-84.0;1011.0;2785
28;Esranur;sues (Schere);-15416.0;-3096.0;-6872.0;-3664.0;-141.0;381.0;2888
29;Esranur;sues (Schere);-16036.0;-2912.0;-5116.0;-3648.0;-760.0;-34.0;2992
30;Esranur;sues (Schere);-16212.0;-2984.0;-6568.0;-3680.0;-293.0;330.0;3094
31;Esranur;sues (Schere);-15664.0;-2980.0;-6048.0;-3664.0;-722.0;174.0;3197
32;Esranur;sues (Schere);-15356.0;-2952.0;-5616.0;-3664.0;-482.0;-33.0;3301
33;Esranur;sues (Schere);-15456.0;-3080.0;-6284.0;-3616.0;238.0;194.0;3403
34;Esranur;sues (Schere);-15656.0;-3196.0;-5800.0;-3680.0;-343.0;108.0;3507
