id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Irfan;Annaniiiii (Stein);-476.0;-12268.0;10340.0;-3696.0;-665.0;-650.0;0
1;Irfan;Annaniiiii (Stein);-1788.0;-12156.0;10860.0;-3664.0;-1684.0;-872.0;102
2;Irfan;Annaniiiii (Stein);-1068.0;-11892.0;9704.0;-3680.0;-1900.0;-1267.0;206
3;Irfan;Annaniiiii (Stein);-188.0;-11484.0;7104.0;-3680.0;-2131.0;-1068.0;309
4;Irfan;Annaniiiii (Stein);-52.0;-11976.0;8424.0;-3696.0;12.0;-518.0;412
5;Irfan;Annaniiiii (Stein);-1884.0;-12592.0;8704.0;-3680.0;518.0;-296.0;515
6;Irfan;Annaniiiii (Stein);-392.0;-11744.0;7124.0;-3632.0;2205.0;1641.0;618
7;Irfan;Annaniiiii (Stein);-5052.0;-12412.0;3044.0;-3648.0;6482.0;-4828.0;722
8;Irfan;Annaniiiii (Stein);-14144.0;-8392.0;8172.0;-3680.0;21920.0;2851.0;824
9;Irfan;Annaniiiii (Stein);8588.0;-1544.0;32767.0;-3632.0;1098.0;24789.0;928
10;Irfan;Annaniiiii (Stein);13540.0;7788.0;25048.0;-3664.0;-32768.0;4427.0;1031
11;Irfan;Annaniiiii (Stein);13916.0;5500.0;-14032.0;-3680.0;-29935.0;92.0;1134
12;Irfan;Annaniiiii (Stein);8132.0;184.0;-23992.0;-3680.0;15648.0;-7364.0;1237
13;Irfan;Annaniiiii (Stein);-12480.0;10136.0;32767.0;-3664.0;24189.0;-2247.0;1340
14;Irfan;Annaniiiii (Stein);-32768.0;-13108.0;17824.0;-3728.0;-25857.0;-7509.0;1444
15;Irfan;Annaniiiii (Stein);-16276.0;21188.0;5160.0;-3664.0;-32768.0;5792.0;1547
16;Irfan;Annaniiiii (Stein);20032.0;7364.0;576.0;-3664.0;-32768.0;14051.0;1649
17;Irfan;Annaniiiii (Stein);16112.0;-956.0;-32768.0;-3680.0;-23803.0;7871.0;1753
18;Irfan;Annaniiiii (Stein);-3036.0;2252.0;-32696.0;-3712.0;29639.0;9597.0;1856
19;Irfan;Annaniiiii (Stein);-7036.0;32767.0;-13416.0;-3664.0;32767.0;-10757.0;1960
20;Irfan;Annaniiiii (Stein);10460.0;-2416.0;22232.0;-3664.0;-18046.0;22573.0;2062
21;Irfan;Annaniiiii (Stein);280.0;-5488.0;32704.0;-3664.0;-6480.0;-81.0;2166
22;Irfan;Annaniiiii (Stein);-1592.0;-6936.0;14328.0;-3680.0;169.0;-1745.0;2269
23;Irfan;Annaniiiii (Stein);-1860.0;-7400.0;9384.0;-3680.0;-1162.0;-1038.0;2372
24;Irfan;Annaniiiii (Stein);-748.0;-7960.0;10572.0;-3696.0;-2225.0;-631.0;2475
25;Irfan;Annaniiiii (Stein);152.0;-7980.0;9656.0;-3648.0;-901.0;-1504.0;2578
26;Irfan;Annaniiiii (Stein);-912.0;-7948.0;11468.0;-3696.0;-69.0;-621.0;2682
27;Irfan;Annaniiiii (Stein);-200.0;-7668.0;13620.0;-3680.0;-472.0;-63.0;2784
28;Irfan;Annaniiiii (Stein);-564.0;-7592.0;12180.0;-3696.0;-567.0;65.0;2887
