id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Esranur;Annaniiiii (Stein);-16764.0;-5600.0;-2916.0;-3680.0;-273.0;327.0;578144
1;Esranur;Annaniiiii (Stein);-14732.0;-5484.0;-2100.0;-3680.0;-1015.0;707.0;578246
2;Esranur;Annaniiiii (Stein);-14488.0;-5672.0;-3104.0;-3648.0;-772.0;-260.0;578349
3;Esranur;Annaniiiii (Stein);-14564.0;-5956.0;-1600.0;-3680.0;-416.0;101.0;578453
4;Esranur;Annaniiiii (Stein);-16448.0;-7072.0;-672.0;-3680.0;-1643.0;-611.0;578556
5;Esranur;Annaniiiii (Stein);-16600.0;-7880.0;-9308.0;-3680.0;-76.0;-10474.0;578659
6;Esranur;Annaniiiii (Stein);460.0;-1932.0;-13384.0;-3648.0;17681.0;-23691.0;578762
7;Esranur;Annaniiiii (Stein);-11460.0;7524.0;-2672.0;-3664.0;28428.0;-15430.0;578866
8;Esranur;Annaniiiii (Stein);-32768.0;7412.0;22588.0;-3664.0;22031.0;-325.0;578969
9;Esranur;Annaniiiii (Stein);-20936.0;8552.0;32767.0;-3664.0;2449.0;6040.0;579072
10;Esranur;Annaniiiii (Stein);-6988.0;8044.0;24024.0;-3664.0;-17288.0;15990.0;579175
11;Esranur;Annaniiiii (Stein);5984.0;7168.0;14416.0;-3680.0;-32129.0;23626.0;579278
12;Esranur;Annaniiiii (Stein);5948.0;11680.0;4448.0;-3680.0;-32768.0;28364.0;579382
13;Esranur;Annaniiiii (Stein);-13364.0;12992.0;-11972.0;-3680.0;-32768.0;16206.0;579485
14;Esranur;Annaniiiii (Stein);-14976.0;16756.0;-30312.0;-3664.0;-32768.0;1113.0;579588
15;Esranur;Annaniiiii (Stein);-24892.0;17540.0;-32768.0;-3680.0;-16667.0;-23702.0;579692
16;Esranur;Annaniiiii (Stein);-14544.0;17308.0;-30468.0;-3664.0;16762.0;-21336.0;579795
17;Esranur;Annaniiiii (Stein);-8836.0;11228.0;-16692.0;-3648.0;24845.0;-15861.0;579898
18;Esranur;Annaniiiii (Stein);4612.0;6992.0;-7164.0;-3696.0;27792.0;-22133.0;580001
19;Esranur;Annaniiiii (Stein);12912.0;6120.0;9304.0;-3664.0;31065.0;4339.0;580105
20;Esranur;Annaniiiii (Stein);6464.0;-1008.0;26168.0;-3664.0;16653.0;23845.0;580208
21;Esranur;Annaniiiii (Stein);-5776.0;-5296.0;19380.0;-3696.0;1502.0;8120.0;580311
22;Esranur;Annaniiiii (Stein);-6772.0;-4440.0;17768.0;-3696.0;-2369.0;3078.0;580414
23;Esranur;Annaniiiii (Stein);-5844.0;-5744.0;12360.0;-3664.0;-2538.0;1604.0;580517
24;Esranur;Annaniiiii (Stein);-6632.0;-5900.0;11148.0;-3664.0;-683.0;791.0;580621
25;Esranur;Annaniiiii (Stein);-7176.0;-6220.0;10608.0;-3664.0;-752.0;1466.0;580724
26;Esranur;Annaniiiii (Stein);-6380.0;-5304.0;12480.0;-3696.0;-2164.0;3008.0;580827
27;Esranur;Annaniiiii (Stein);-9132.0;-6976.0;11664.0;-3664.0;-4512.0;2530.0;580930
28;Esranur;Annaniiiii (Stein);-7048.0;-7768.0;8476.0;-3728.0;-740.0;300.0;581033
