id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
24;Semih;GEAR 5 (Papier);8884.0;-10828.0;-15304.0;-3936.0;546.0;-3739.0;1061381
1;Semih;GEAR 5 (Papier);5996.0;-15680.0;-10848.0;-3936.0;4156.0;2282.0;1065718
2;Semih;GEAR 5 (Papier);4732.0;-15516.0;-7916.0;-3936.0;3684.0;3167.0;1065821
3;Semih;GEAR 5 (Papier);1396.0;-15768.0;-7324.0;-3920.0;4408.0;5508.0;1065924
4;Semih;GEAR 5 (Papier);-380.0;-16156.0;-4784.0;-3952.0;2999.0;602.0;1066028
5;Semih;GEAR 5 (Papier);1512.0;-17464.0;-6324.0;-3936.0;2647.0;2226.0;1066131
6;Semih;GEAR 5 (Papier);492.0;-18344.0;-4972.0;-3936.0;-11.0;4875.0;1066235
7;Semih;GEAR 5 (Papier);-144.0;-23332.0;-12516.0;-3936.0;1243.0;5990.0;1066337
8;Semih;GEAR 5 (Papier);-22772.0;-19036.0;1400.0;-3936.0;7383.0;888.0;1066440
9;Semih;GEAR 5 (Papier);-22548.0;8816.0;-7332.0;-3936.0;-4131.0;-15410.0;1066544
10;Semih;GEAR 5 (Papier);32767.0;31908.0;-23660.0;-4000.0;-20266.0;-9892.0;1066647
11;Semih;GEAR 5 (Papier);32767.0;-536.0;-13620.0;-3920.0;-5478.0;-22304.0;1066751
12;Semih;GEAR 5 (Papier);27676.0;-17748.0;-13164.0;-3920.0;-12451.0;-8105.0;1066854
13;Semih;GEAR 5 (Papier);24176.0;-21096.0;-21012.0;-3936.0;-4612.0;-4714.0;1066958
14;Semih;GEAR 5 (Papier);4204.0;-23868.0;-28116.0;-3936.0;2368.0;-1792.0;1067060
15;Semih;GEAR 5 (Papier);536.0;-14636.0;7164.0;-3952.0;14767.0;12021.0;1067163
16;Semih;GEAR 5 (Papier);22484.0;32496.0;8724.0;-3920.0;-12172.0;12875.0;1067267
17;Semih;GEAR 5 (Papier);15384.0;16028.0;-12940.0;-3952.0;9312.0;-15327.0;1067370
18;Semih;GEAR 5 (Papier);10252.0;-56.0;-14496.0;-3904.0;878.0;-15138.0;1067474
19;Semih;GEAR 5 (Papier);11068.0;-17608.0;-25400.0;-3968.0;-858.0;-12262.0;1067577
20;Semih;GEAR 5 (Papier);5028.0;-16800.0;-17148.0;-3936.0;66.0;-6562.0;1067681
21;Semih;GEAR 5 (Papier);1636.0;-25388.0;-20236.0;-3936.0;413.0;-6422.0;1067783
22;Semih;GEAR 5 (Papier);-232.0;-10652.0;-11340.0;-3936.0;-1744.0;16452.0;1067886
23;Semih;GEAR 5 (Papier);-11888.0;6128.0;916.0;-3968.0;96.0;15424.0;1067990
24;Semih;GEAR 5 (Papier);-560.0;17356.0;-6120.0;-3936.0;-7208.0;-3857.0;1068093
25;Semih;GEAR 5 (Papier);13436.0;2764.0;4576.0;-3936.0;-613.0;-10450.0;1068197
26;Semih;GEAR 5 (Papier);2528.0;-6836.0;-14740.0;-3968.0;-5518.0;-10754.0;1068300
27;Semih;GEAR 5 (Papier);6888.0;-5828.0;-24176.0;-3936.0;-8347.0;-2218.0;1068402
28;Semih;GEAR 5 (Papier);7208.0;-3560.0;-13784.0;-3968.0;155.0;92.0;1068506
29;Semih;GEAR 5 (Papier);16748.0;-6212.0;-10448.0;-3920.0;1736.0;2507.0;1068609
