id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;Esranur;GEAR 5 (Papier);-1660.0;-17068.0;-1316.0;-3680.0;-365.0;-154.0;270687
1;Esranur;GEAR 5 (Papier);-1208.0;-16920.0;-1516.0;-3664.0;388.0;-664.0;270790
2;Esranur;GEAR 5 (Papier);-1448.0;-16980.0;-1588.0;-3664.0;-367.0;-117.0;270894
3;Esranur;GEAR 5 (Papier);-2752.0;-17388.0;-1128.0;-3632.0;-319.0;-102.0;270997
4;Esranur;GEAR 5 (Papier);204.0;-16724.0;-1168.0;-3648.0;-227.0;-173.0;271101
5;Esranur;GEAR 5 (Papier);4784.0;-11080.0;-4456.0;-3680.0;79.0;1138.0;271203
6;Esranur;GEAR 5 (Papier);24.0;-1480.0;-3656.0;-3648.0;-608.0;3522.0;271307
7;Esranur;GEAR 5 (Papier);-17924.0;-2656.0;944.0;-3648.0;5662.0;2421.0;271410
8;Esranur;GEAR 5 (Papier);-26028.0;-4696.0;1092.0;-3632.0;3949.0;2223.0;271512
9;Esranur;GEAR 5 (Papier);-26612.0;-11636.0;5380.0;-3632.0;3333.0;-2021.0;271616
10;Esranur;GEAR 5 (Papier);-23464.0;-21744.0;-3052.0;-3648.0;-734.0;567.0;271719
11;Esranur;GEAR 5 (Papier);-21352.0;-17160.0;7324.0;-3680.0;-8164.0;7171.0;271823
12;Esranur;GEAR 5 (Papier);-7768.0;-2332.0;-1580.0;-3632.0;111.0;-5355.0;271926
13;Esranur;GEAR 5 (Papier);2756.0;18112.0;28.0;-3664.0;3908.0;-2323.0;272028
14;Esranur;GEAR 5 (Papier);-23404.0;12744.0;-956.0;-3664.0;-4531.0;6435.0;272132
15;Esranur;GEAR 5 (Papier);-14316.0;6904.0;-3144.0;-3632.0;-7012.0;-1136.0;272235
16;Esranur;GEAR 5 (Papier);-4764.0;-6320.0;-10240.0;-3648.0;2513.0;-6450.0;272339
17;Esranur;GEAR 5 (Papier);-18600.0;-16624.0;6192.0;-3648.0;4641.0;-374.0;272442
18;Esranur;GEAR 5 (Papier);-26924.0;-21872.0;-6028.0;-3648.0;-5347.0;3503.0;272545
19;Esranur;GEAR 5 (Papier);-14204.0;-3388.0;760.0;-3632.0;-1301.0;6449.0;272648
20;Esranur;GEAR 5 (Papier);-13348.0;10240.0;3244.0;-3664.0;5647.0;-1196.0;272751
21;Esranur;GEAR 5 (Papier);-19540.0;5172.0;7728.0;-3648.0;1116.0;2297.0;272855
22;Esranur;GEAR 5 (Papier);-17504.0;-1868.0;-8872.0;-3648.0;-3141.0;821.0;272957
23;Esranur;GEAR 5 (Papier);-14236.0;-2300.0;-1664.0;-3648.0;-1165.0;-347.0;273061
24;Esranur;GEAR 5 (Papier);-16664.0;-3032.0;-588.0;-3632.0;-48.0;-387.0;273164
25;Esranur;GEAR 5 (Papier);-16440.0;-2956.0;-3432.0;-3664.0;-88.0;-1059.0;273267
26;Esranur;GEAR 5 (Papier);-16176.0;-2916.0;-3276.0;-3632.0;-209.0;361.0;273371
