id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;;;-2372.0;-1668.0;14068.0;-3728.0;-403.0;27.0;0
1;;;-2600.0;-1624.0;13508.0;-3776.0;-588.0;280.0;104
2;;;-1596.0;-1716.0;13772.0;-3728.0;-235.0;-79.0;207
3;;;-1448.0;-1908.0;13888.0;-3760.0;-21.0;-46.0;310
4;;;-1852.0;-1828.0;14100.0;-3744.0;-385.0;-43.0;413
5;;;-2396.0;-1692.0;14120.0;-3728.0;-458.0;124.0;516
6;;;-2252.0;-1648.0;13928.0;-3744.0;-499.0;252.0;620
7;;;-1844.0;-1884.0;14388.0;-3728.0;-272.0;78.0;722
8;;;-2892.0;-1880.0;13740.0;-3744.0;-256.0;63.0;826
9;;;-2744.0;-1852.0;13488.0;-3760.0;-53.0;502.0;929
10;;;-2840.0;-2380.0;14680.0;-3712.0;-1391.0;1234.0;1032
11;;;-5440.0;76.0;9644.0;-3744.0;-1272.0;-1098.0;1135
12;;;-9324.0;3132.0;-3692.0;-3760.0;13573.0;-15322.0;1238
13;;;-23580.0;20636.0;21348.0;-3760.0;25958.0;-5980.0;1342
14;;;13160.0;32767.0;32767.0;-3728.0;-11540.0;-15934.0;1445
15;;;28584.0;28084.0;12476.0;-3760.0;-32768.0;-9108.0;1548
16;;;9620.0;17544.0;-11892.0;-3728.0;-32768.0;6496.0;1651
17;;;14060.0;10464.0;-21020.0;-3728.0;-2525.0;-5886.0;1754
18;;;-28924.0;32444.0;32767.0;-3728.0;6102.0;-6137.0;1858
19;;;-32768.0;15348.0;32767.0;-3744.0;-32768.0;-3961.0;1961
20;;;-6044.0;11236.0;-11592.0;-3712.0;-27930.0;8892.0;2065
21;;;-3000.0;-7460.0;-19196.0;-3744.0;-9330.0;31822.0;2168
22;;;-15964.0;2796.0;-32768.0;-3760.0;32767.0;14376.0;2270
23;;;16912.0;19868.0;32767.0;-3744.0;9553.0;4073.0;2374
24;;;6676.0;220.0;32767.0;-3776.0;8395.0;-4553.0;2477
25;;;-2208.0;-4000.0;17668.0;-3728.0;3978.0;103.0;2581
26;;;2092.0;-3604.0;13192.0;-3760.0;547.0;-42.0;2684
27;;;-1140.0;-3896.0;13160.0;-3744.0;273.0;2590.0;2786
28;;;-4340.0;-4208.0;13156.0;-3760.0;-599.0;477.0;2890
29;;;-1736.0;-3460.0;13692.0;-3760.0;243.0;347.0;2993
30;;;-3756.0;-3844.0;14308.0;-3744.0;-489.0;562.0;3096
31;;;-2388.0;-3480.0;14092.0;-3728.0;-509.0;-38.0;3199
32;;;-3588.0;-3892.0;13324.0;-3728.0;-384.0;67.0;3303
