id;wizardName;spellName;accX;accY;accZ;gyroX;gyroY;gyroZ;time
0;;;-2384.0;-5168.0;13424.0;-4224.0;-434.0;68.0;0
1;;;-2180.0;-5260.0;12764.0;-4224.0;40.0;73.0;103
2;;;-2480.0;-5456.0;12828.0;-4208.0;4.0;34.0;206
3;;;-2612.0;-5340.0;13016.0;-4224.0;-43.0;153.0;309
4;;;-2212.0;-5068.0;13248.0;-4240.0;689.0;-268.0;412
5;;;-1560.0;-5716.0;14472.0;-4192.0;1600.0;-798.0;516
6;;;-2916.0;-6360.0;19176.0;-4208.0;-2516.0;-1626.0;618
7;;;-2284.0;-6472.0;18044.0;-4208.0;-6241.0;-700.0;721
8;;;-2992.0;-6844.0;15872.0;-4224.0;-11326.0;1578.0;825
9;;;-3752.0;-7736.0;13124.0;-4224.0;-12236.0;890.0;928
10;;;264.0;-9420.0;11220.0;-4176.0;-11036.0;-1073.0;1031
11;;;-1584.0;-10572.0;8576.0;-4208.0;-10087.0;-2983.0;1134
12;;;-6216.0;-12300.0;7400.0;-4192.0;-11681.0;-3037.0;1238
13;;;1960.0;-9356.0;-5248.0;-4224.0;-6936.0;238.0;1341
14;;;1468.0;-12128.0;452.0;-4224.0;1159.0;1140.0;1443
15;;;-5684.0;-15260.0;4680.0;-4224.0;613.0;1221.0;1547
16;;;-4348.0;-15436.0;4320.0;-4192.0;379.0;194.0;1650
17;;;-4552.0;-13912.0;3356.0;-4224.0;2144.0;-294.0;1753
18;;;-5552.0;-11840.0;-444.0;-4160.0;3375.0;581.0;1856
19;;;-6152.0;-10392.0;1284.0;-4240.0;9322.0;1123.0;1959
20;;;-6112.0;-10212.0;7272.0;-4208.0;12916.0;3645.0;2063
21;;;-4376.0;-7288.0;12356.0;-4192.0;13479.0;5181.0;2165
22;;;-2784.0;-5996.0;17312.0;-4192.0;13663.0;6121.0;2269
23;;;280.0;-3736.0;17892.0;-4240.0;10603.0;4403.0;2372
24;;;-1084.0;-2496.0;17332.0;-4240.0;7448.0;309.0;2475
25;;;5896.0;-1240.0;19152.0;-4208.0;2577.0;-123.0;2578
26;;;2216.0;-2504.0;15136.0;-4208.0;274.0;-787.0;2681
27;;;-1076.0;-2456.0;14588.0;-4208.0;-1100.0;-422.0;2785
28;;;1272.0;-1748.0;13140.0;-4224.0;-74.0;-841.0;2887
29;;;1908.0;-1332.0;15436.0;-4192.0;-753.0;-1264.0;2991
30;;;6420.0;200.0;13104.0;-4224.0;-1252.0;-1692.0;3094
31;;;3140.0;624.0;13164.0;-4224.0;-2179.0;-2613.0;3196
32;;;2508.0;1208.0;15484.0;-4192.0;100.0;-3941.0;3300
33;;;-272.0;-92.0;14792.0;-4224.0;316.0;-2838.0;3403
34;;;-3452.0;-932.0;15664.0;-4192.0;-1722.0;-2372.0;3506
35;;;1472.0;-256.0;15872.0;-4192.0;-645.0;-3824.0;3609
36;;;-7748.0;-2844.0;14940.0;-4208.0;-2071.0;-2298.0;3713
37;;;-4104.0;-3988.0;13824.0;-4208.0;-1399.0;41.0;3816
38;;;-992.0;-3932.0;12492.0;-4208.0;-219.0;310.0;3918
39;;;-344.0;-3996.0;13008.0;-4192.0;-944.0;380.0;4022
40;;;1488.0;-3676.0;13008.0;-4208.0;-308.0;-188.0;4125
41;;;1720.0;-3808.0;13956.0;-4192.0;-38.0;282.0;4228
